"i1","i2","i3","i4","target"
16,11,7,0,16
11,7,0,16,11
7,0,16,11,7
0,16,11,7,7
16,11,7,7,6
11,7,7,6,16
7,7,6,16,7
7,6,16,7,11
6,16,7,11,6
16,7,11,6,4
7,11,6,4,15
11,6,4,15,8
6,4,15,8,1
4,15,8,1,14
15,8,1,14,13
8,1,14,13,11
1,14,13,11,8
14,13,11,8,4
13,11,8,4,14
11,8,4,14,12
8,4,14,12,9
4,14,12,9,0
14,12,9,0,12
12,9,0,12,10
9,0,12,10,10
0,12,10,10,1
12,10,10,1,6
10,10,1,6,11
10,1,6,11,9
1,6,11,9,6
6,11,9,6,2
11,9,6,2,10
9,6,2,10,10
6,2,10,10,9
2,10,10,9,6
10,10,9,6,6
10,9,6,6,8
9,6,6,8,-1
6,6,8,-1,5
6,8,-1,5,9
8,-1,5,9,6
-1,5,9,6,4
5,9,6,4,2
9,6,4,2,13
6,4,2,13,9
4,2,13,9,6
2,13,9,6,4
13,9,6,4,13
9,6,4,13,10
6,4,13,10,6
4,13,10,6,1
13,10,6,1,11
10,6,1,11,9
6,1,11,9,6
1,11,9,6,2
11,9,6,2,14
9,6,2,14,9
6,2,14,9,5
2,14,9,5,5
14,9,5,5,6
9,5,5,6,12
5,5,6,12,7
5,6,12,7,3
6,12,7,3,15
12,7,3,15,16
7,3,15,16,11
3,15,16,11,7
15,16,11,7,0
16,11,7,0,9
11,7,0,9,11
7,0,9,11,7
0,9,11,7,-2
9,11,7,-2,10
11,7,-2,10,10
7,-2,10,10,10
-2,10,10,10,7
10,10,10,7,-2
10,10,7,-2,9
10,7,-2,9,8
7,-2,9,8,10
-2,9,8,10,5
9,8,10,5,11
8,10,5,11,7
10,5,11,7,11
5,11,7,11,8
11,7,11,8,4
7,11,8,4,11
11,8,4,11,9
8,4,11,9,7
4,11,9,7,0
11,9,7,0,11
9,7,0,11,9
7,0,11,9,7
0,11,9,7,2
11,9,7,2,12
9,7,2,12,9
7,2,12,9,7
2,12,9,7,3
12,9,7,3,13
9,7,3,13,10
7,3,13,10,6
3,13,10,6,1
13,10,6,1,11
10,6,1,11,9
6,1,11,9,6
1,11,9,6,2
11,9,6,2,14
9,6,2,14,11
6,2,14,11,7
2,14,11,7,2
14,11,7,2,10
11,7,2,10,8
7,2,10,8,1
2,10,8,1,14
10,8,1,14,11
8,1,14,11,9
1,14,11,9,0
14,11,9,0,15
11,9,0,15,11
9,0,15,11,4
0,15,11,4,11
15,11,4,11,8
11,4,11,8,4
4,11,8,4,16
11,8,4,16,11
8,4,16,11,7
4,16,11,7,7
16,11,7,7,15
11,7,7,15,12
7,7,15,12,3
7,15,12,3,14
15,12,3,14,10
12,3,14,10,7
3,14,10,7,5
14,10,7,5,11
10,7,5,11,8
7,5,11,8,4
5,11,8,4,3
11,8,4,3,11
8,4,3,11,11
4,3,11,11,8
3,11,11,8,14
11,11,8,14,11
11,8,14,11,7
8,14,11,7,2
14,11,7,2,15
11,7,2,15,12
7,2,15,12,10
2,15,12,10,3
15,12,10,3,16
12,10,3,16,9
10,3,16,9,11
3,16,9,11,8
16,9,11,8,4
9,11,8,4,11
11,8,4,11,8
8,4,11,8,-3
4,11,8,-3,14
11,8,-3,14,14
8,-3,14,14,11
