"i1","i2","i3","i4","target"
16,14,11,0,14
14,11,0,14,12
11,0,14,12,10
0,14,12,10,3
14,12,10,3,15
12,10,3,15,13
10,3,15,13,10
3,15,13,10,2
15,13,10,2,1
13,10,2,1,16
10,2,1,16,14
2,1,16,14,11
1,16,14,11,0
16,14,11,0,17
14,11,0,17,18
11,0,17,18,14
0,17,18,14,11
17,18,14,11,2
18,14,11,2,17
14,11,2,17,14
11,2,17,14,12
2,17,14,12,1
17,14,12,1,13
14,12,1,13,11
12,1,13,11,4
1,13,11,4,16
13,11,4,16,14
11,4,16,14,11
4,16,14,11,0
16,14,11,0,16
14,11,0,16,11
11,0,16,11,7
0,16,11,7,7
16,11,7,7,17
11,7,7,17,8
7,7,17,8,18
7,17,8,18,14
17,8,18,14,9
8,18,14,9,0
18,14,9,0,10
14,9,0,10,1
9,0,10,1,18
0,10,1,18,14
10,1,18,14,11
1,18,14,11,2
18,14,11,2,3
14,11,2,3,15
11,2,3,15,11
2,3,15,11,4
3,15,11,4,13
15,11,4,13,16
11,4,13,16,13
4,13,16,13,11
13,16,13,11,2
16,13,11,2,15
13,11,2,15,10
11,2,15,10,14
2,15,10,14,12
15,10,14,12,9
10,14,12,9,5
14,12,9,5,4
12,9,5,4,8
9,5,4,8,1
5,4,8,1,13
4,8,1,13,11
8,1,13,11,8
1,13,11,8,4
13,11,8,4,11
11,8,4,11,8
8,4,11,8,6
4,11,8,6,4
11,8,6,4,3
8,6,4,3,14
6,4,3,14,11
4,3,14,11,7
3,14,11,7,2
14,11,7,2,9
11,7,2,9,15
7,2,9,15,12
2,9,15,12,10
9,15,12,10,1
15,12,10,1,13
12,10,1,13,16
10,1,13,16,14
1,13,16,14,11
13,16,14,11,0
16,14,11,0,17
14,11,0,17,9
11,0,17,9,18
0,17,9,18,17
17,9,18,17,14
9,18,17,14,7
18,17,14,7,3
17,14,7,3,16
14,7,3,16,15
7,3,16,15,11
3,16,15,11,6
16,15,11,6,4
15,11,6,4,16
11,6,4,16,13
6,4,16,13,9
4,16,13,9,14
16,13,9,14,13
13,9,14,13,9
9,14,13,9,5
14,13,9,5,12
13,9,5,12,10
9,5,12,10,15
5,12,10,15,12
12,10,15,12,10
10,15,12,10,6
15,12,10,6,11
12,10,6,11,11
10,6,11,11,16
6,11,11,16,11
11,11,16,11,9
11,16,11,9,7
16,11,9,7,17
11,9,7,17,12
9,7,17,12,18
7,17,12,18,12
17,12,18,12,17
12,18,12,17,12
18,12,17,12,5
12,17,12,5,8
17,12,5,8,6
12,5,8,6,1
5,8,6,1,16
8,6,1,16,12
6,1,16,12,5
1,16,12,5,16
16,12,5,16,14
12,5,16,14,12
5,16,14,12,5
16,14,12,5,17
14,12,5,17,18
12,5,17,18,15
5,17,18,15,11
17,18,15,11,6
18,15,11,6,13
15,11,6,13,10
11,6,13,10,4
6,13,10,4,18
13,10,4,18,14
10,4,18,14,9
4,18,14,9,7
18,14,9,7,15
14,9,7,15,12
9,7,15,12,7
7,15,12,7,11
15,12,7,11,11
12,7,11,11,6
7,11,11,6,16
11,11,6,16,13
11,6,16,13,11
6,16,13,11,5
16,13,11,5,4
13,11,5,4,14
11,5,4,14,13
5,4,14,13,11
4,14,13,11,5
14,13,11,5,12
13,11,5,12,1
11,5,12,1,13
5,12,1,13,11
12,1,13,11,8
1,13,11,8,4
13,11,8,4,11
11,8,4,11,8
8,4,11,8,6
4,11,8,6,4
11,8,6,4,3
8,6,4,3,14
6,4,3,14,11
4,3,14,11,7
3,14,11,7,2
14,11,7,2,15
11,7,2,15,10
7,2,15,10,1
2,15,10,1,6
15,10,1,6,16
10,1,6,16,11
1,6,16,11,7
6,16,11,7,0
16,11,7,0,15
11,7,0,15,12
7,0,15,12,7
0,15,12,7,3
15,12,7,3,16
12,7,3,16,17
7,3,16,17,16
3,16,17,16,11
16,17,16,11,7
17,16,11,7,4
16,11,7,4,15
11,7,4,15,11
7,4,15,11,6
4,15,11,6,-3
15,11,6,-3,10
11,6,-3,10,14
6,-3,10,14,11
-3,10,14,11,9
