"i1","i2","i3","i4","target"
18,16,14,7,17
16,14,7,17,18
14,7,17,18,18
7,17,18,18,15
17,18,18,15,17
18,18,15,17,18
18,15,17,18,16
15,17,18,16,7
17,18,16,7,14
18,16,7,14,20
16,7,14,20,17
7,14,20,17,13
14,20,17,13,8
20,17,13,8,18
17,13,8,18,13
13,8,18,13,9
8,18,13,9,16
18,13,9,16,20
13,9,16,20,18
9,16,20,18,13
16,20,18,13,9
20,18,13,9,14
18,13,9,14,17
13,9,14,17,15
9,14,17,15,8
14,17,15,8,21
17,15,8,21,16
15,8,21,16,11
8,21,16,11,7
21,16,11,7,22
16,11,7,22,18
11,7,22,18,15
7,22,18,15,23
22,18,15,23,18
18,15,23,18,14
15,23,18,14,7
23,18,14,7,22
18,14,7,22,15
14,7,22,15,21
7,22,15,21,18
22,15,21,18,16
15,21,18,16,22
21,18,16,22,15
18,16,22,15,23
16,22,15,23,18
22,15,23,18,14
15,23,18,14,7
23,18,14,7,9
18,14,7,9,22
14,7,9,22,18
7,9,22,18,11
9,22,18,11,10
22,18,11,10,21
18,11,10,21,18
11,10,21,18,14
10,21,18,14,9
21,18,14,9,21
18,14,9,21,18
14,9,21,18,14
9,21,18,14,12
21,18,14,12,17
18,14,12,17,18
14,12,17,18,15
12,17,18,15,11
17,18,15,11,18
18,15,11,18,15
15,11,18,15,11
11,18,15,11,10
18,15,11,10,21
15,11,10,21,18
11,10,21,18,14
10,21,18,14,9
21,18,14,9,22
18,14,9,22,8
14,9,22,8,23
9,22,8,23,18
22,8,23,18,14
8,23,18,14,7
23,18,14,7,22
18,14,7,22,19
14,7,22,19,10
7,22,19,10,18
22,19,10,18,11
19,10,18,11,21
10,18,11,21,18
18,11,21,18,14
11,21,18,14,12
21,18,14,12,17
18,14,12,17,18
14,12,17,18,15
12,17,18,15,11
17,18,15,11,19
18,15,11,19,18
15,11,19,18,11
11,19,18,11,4
19,18,11,4,17
18,11,4,17,21
11,4,17,21,16
4,17,21,16,11
17,21,16,11,7
21,16,11,7,18
16,11,7,18,16
11,7,18,16,14
7,18,16,14,7
18,16,14,7,17
16,14,7,17,8
14,7,17,8,18
7,17,8,18,18
17,8,18,18,14
8,18,18,14,9
18,18,14,9,11
18,14,9,11,17
14,9,11,17,14
9,11,17,14,10
11,17,14,10,9
17,14,10,9,20
14,10,9,20,17
10,9,20,17,15
9,20,17,15,8
20,17,15,8,18
17,15,8,18,14
15,8,18,14,9
8,18,14,9,19
18,14,9,19,10
14,9,19,10,17
9,19,10,17,15
19,10,17,15,14
10,17,15,14,18
17,15,14,18,17
15,14,18,17,13
14,18,17,13,11
18,17,13,11,16
17,13,11,16,14
13,11,16,14,12
11,16,14,12,17
16,14,12,17,10
14,12,17,10,13
12,17,10,13,15
17,10,13,15,13
10,13,15,13,6
13,15,13,6,12
15,13,6,12,16
13,6,12,16,16
6,12,16,16,11
12,16,16,11,7
16,16,11,7,16
16,11,7,16,14
11,7,16,14,11
7,16,14,11,7
16,14,11,7,12
14,11,7,12,20
11,7,12,20,16
7,12,20,16,13
12,20,16,13,4
20,16,13,4,17
16,13,4,17,12
13,4,17,12,3
4,17,12,3,20
17,12,3,20,18
12,3,20,18,13
3,20,18,13,2
20,18,13,2,21
18,13,2,21,16
13,2,21,16,14
2,21,16,14,5
21,16,14,5,13
16,14,5,13,4
14,5,13,4,22
5,13,4,22,17
13,4,22,17,12
4,22,17,12,3
22,17,12,3,23
17,12,3,23,18
12,3,23,18,13
3,23,18,13,2
23,18,13,2,4
18,13,2,4,22
13,2,4,22,17
2,4,22,17,13
4,22,17,13,6
22,17,13,6,23
17,13,6,23,18
13,6,23,18,13
6,23,18,13,9
23,18,13,9,23
18,13,9,23,18
13,9,23,18,14
9,23,18,14,7
23,18,14,7,19
18,14,7,19,24
14,7,19,24,19
7,19,24,19,15
19,24,19,15,7
24,19,15,7,18
19,15,7,18,23
15,7,18,23,18
7,18,23,18,7
18,23,18,7,14
23,18,7,14,22
18,7,14,22,17
7,14,22,17,8
14,22,17,8,19
22,17,8,19,21
17,8,19,21,18
8,19,21,18,14
19,21,18,14,9
21,18,14,9,17
18,14,9,17,12
14,9,17,12,10
9,17,12,10,21
17,12,10,21,16
12,10,21,16,11
10,21,16,11,11
21,16,11,11,15
16,11,11,15,14
11,11,15,14,15
11,15,14,15,4
15,14,15,4,17
14,15,4,17,21
15,4,17,21,11
