"i1","i2","i3","i4","target"
18,14,9,7,10
14,9,7,10,8
9,7,10,8,18
7,10,8,18,14
10,8,18,14,11
8,18,14,11,9
18,14,11,9,15
14,11,9,15,15
11,9,15,15,11
9,15,15,11,16
15,15,11,16,14
15,11,16,14,11
11,16,14,11,7
16,14,11,7,17
14,11,7,17,14
11,7,17,14,10
7,17,14,10,5
17,14,10,5,11
14,10,5,11,16
10,5,11,16,14
5,11,16,14,12
11,16,14,12,3
16,14,12,3,15
14,12,3,15,15
12,3,15,15,11
3,15,15,11,4
15,15,11,4,10
15,11,4,10,14
11,4,10,14,11
4,10,14,11,9
10,14,11,9,0
14,11,9,0,16
11,9,0,16,11
9,0,16,11,7
0,16,11,7,7
16,11,7,7,6
11,7,7,6,16
7,7,6,16,12
7,6,16,12,7
6,16,12,7,5
16,12,7,5,4
12,7,5,4,15
7,5,4,15,12
5,4,15,12,7
4,15,12,7,3
15,12,7,3,11
12,7,3,11,4
7,3,11,4,14
3,11,4,14,11
11,4,14,11,7
4,14,11,7,5
14,11,7,5,10
11,7,5,10,10
7,5,10,10,8
5,10,10,8,1
10,10,8,1,14
10,8,1,14,11
8,1,14,11,9
1,14,11,9,0
14,11,9,0,15
11,9,0,15,11
9,0,15,11,4
0,15,11,4,18
15,11,4,18,11
11,4,18,11,9
4,18,11,9,0
18,11,9,0,10
11,9,0,10,1
9,0,10,1,18
0,10,1,18,14
10,1,18,14,11
1,18,14,11,2
18,14,11,2,3
14,11,2,3,15
11,2,3,15,11
2,3,15,11,4
3,15,11,4,16
15,11,4,16,14
11,4,16,14,11
4,16,14,11,7
16,14,11,7,17
14,11,7,17,14
11,7,17,14,10
7,17,14,10,5
17,14,10,5,11
14,10,5,11,16
10,5,11,16,14
5,11,16,14,12
11,16,14,12,3
16,14,12,3,15
14,12,3,15,15
12,3,15,15,11
3,15,15,11,4
15,15,11,4,10
15,11,4,10,14
11,4,10,14,11
4,10,14,11,9
10,14,11,9,0
14,11,9,0,16
11,9,0,16,11
9,0,16,11,7
0,16,11,7,7
16,11,7,7,6
11,7,7,6,16
7,7,6,16,12
7,6,16,12,7
6,16,12,7,5
16,12,7,5,4
12,7,5,4,15
7,5,4,15,12
5,4,15,12,7
4,15,12,7,3
15,12,7,3,11
12,7,3,11,4
7,3,11,4,14
3,11,4,14,11
11,4,14,11,7
4,14,11,7,5
14,11,7,5,10
11,7,5,10,10
7,5,10,10,8
5,10,10,8,1
10,10,8,1,14
10,8,1,14,11
8,1,14,11,9
1,14,11,9,0
14,11,9,0,15
11,9,0,15,11
9,0,15,11,4
0,15,11,4,15
15,11,4,15,11
11,4,15,11,4
4,15,11,4,16
15,11,4,16,14
11,4,16,14,11
4,16,14,11,7
16,14,11,7,6
14,11,7,6,17
11,7,6,17,14
7,6,17,14,10
6,17,14,10,15
17,14,10,15,13
14,10,15,13,10
10,15,13,10,6
15,13,10,6,5
13,10,6,5,16
10,6,5,16,13
6,5,16,13,9
5,16,13,9,4
16,13,9,4,10
13,9,4,10,15
9,4,10,15,13
4,10,15,13,11
10,15,13,11,2
15,13,11,2,14
13,11,2,14,14
11,2,14,14,10
2,14,14,10,3
14,14,10,3,9
14,10,3,9,13
10,3,9,13,10
3,9,13,10,8
9,13,10,8,6
13,10,8,6,16
10,8,6,16,13
8,6,16,13,9
6,16,13,9,4
16,13,9,4,17
13,9,4,17,14
9,4,17,14,12
4,17,14,12,3
17,14,12,3,15
14,12,3,15,18
12,3,15,18,16
3,15,18,16,13
15,18,16,13,2
18,16,13,2,18
16,13,2,18,16
13,2,18,16,13
2,18,16,13,9
18,16,13,9,8
16,13,9,8,19
13,9,8,19,16
9,8,19,16,12
8,19,16,12,7
19,16,12,7,13
16,12,7,13,18
12,7,13,18,16
7,13,18,16,14
13,18,16,14,5
18,16,14,5,17
16,14,5,17,17
14,5,17,17,15
5,17,17,15,13
17,17,15,13,6
17,15,13,6,12
15,13,6,12,16
13,6,12,16,13
6,12,16,13,11
12,16,13,11,2
16,13,11,2,18
13,11,2,18,13
11,2,18,13,9
2,18,13,9,2
18,13,9,2,3
13,9,2,3,18
9,2,3,18,13
2,3,18,13,9
3,18,13,9,4
18,13,9,4,5
13,9,4,5,17
9,4,5,17,13
4,5,17,13,8
5,17,13,8,6
17,13,8,6,12
13,8,6,12,18
8,6,12,18,11
6,12,18,11,8
12,18,11,8,16
18,11,8,16,11
11,8,16,11,7
8,16,11,7,7
16,11,7,7,9
11,7,7,9,6
7,7,9,6,17
7,9,6,17,14
9,6,17,14,8
6,17,14,8,5
17,14,8,5,7
14,8,5,7,18
8,5,7,18,8
5,7,18,8,4
7,18,8,4,18
18,8,4,18,14
8,4,18,14,9
4,18,14,9,7
18,14,9,7,10
14,9,7,10,8
9,7,10,8,18
7,10,8,18,14
10,8,18,14,11
8,18,14,11,9
18,14,11,9,17
14,11,9,17,15
11,9,17,15,12
9,17,15,12,16
17,15,12,16,14
15,12,16,14,11
12,16,14,11,7
16,14,11,7,15
14,11,7,15,14
11,7,15,14,12
7,15,14,12,3
15,14,12,3,15
14,12,3,15,11
12,3,15,11,4
3,15,11,4,10
15,11,4,10,14
11,4,10,14,11
