"i1","i2","i3","i4","target"
14,14,11,9,15
14,11,9,15,10
11,9,15,10,8
9,15,10,8,16
15,10,8,16,14
10,8,16,14,11
8,16,14,11,7
16,14,11,7,15
14,11,7,15,12
11,7,15,12,10
7,15,12,10,16
15,12,10,16,11
12,10,16,11,9
10,16,11,9,7
16,11,9,7,6
11,9,7,6,17
9,7,6,17,14
7,6,17,14,9
6,17,14,9,5
17,14,9,5,13
14,9,5,13,8
9,5,13,8,6
5,13,8,6,18
13,8,6,18,13
8,6,18,13,9
6,18,13,9,2
18,13,9,2,18
13,9,2,18,13
9,2,18,13,9
2,18,13,9,2
18,13,9,2,20
13,9,2,20,13
9,2,20,13,10
2,20,13,10,8
20,13,10,8,16
13,10,8,16,7
10,8,16,7,18
8,16,7,18,13
16,7,18,13,18
7,18,13,18,15
18,13,18,15,8
13,18,15,8,13
18,15,8,13,15
15,8,13,15,14
8,13,15,14,1
13,15,14,1,18
15,14,1,18,15
14,1,18,15,13
1,18,15,13,4
18,15,13,4,18
15,13,4,18,15
13,4,18,15,13
4,18,15,13,11
18,15,13,11,14
15,13,11,14,11
13,11,14,11,20
11,14,11,20,18
14,11,20,18,15
11,20,18,15,11
20,18,15,11,10
18,15,11,10,21
15,11,10,21,18
11,10,21,18,14
10,21,18,14,20
21,18,14,20,14
18,14,20,14,10
14,20,14,10,9
20,14,10,9,20
14,10,9,20,17
10,9,20,17,13
9,20,17,13,8
20,17,13,8,15
17,13,8,15,6
13,8,15,6,16
8,15,6,16,14
15,6,16,14,7
6,16,14,7,19
16,14,7,19,17
14,7,19,17,13
7,19,17,13,8
19,17,13,8,18
17,13,8,18,16
13,8,18,16,13
8,18,16,13,9
18,16,13,9,18
16,13,9,18,16
13,9,18,16,13
9,18,16,13,2
18,16,13,2,17
16,13,2,17,14
13,2,17,14,12
2,17,14,12,5
17,14,12,5,16
14,12,5,16,14
12,5,16,14,16
5,16,14,16,13
16,14,16,13,10
14,16,13,10,6
16,13,10,6,15
13,10,6,15,13
10,6,15,13,-1
6,15,13,-1,11
15,13,-1,11,12
13,-1,11,12,16
-1,11,12,16,13
11,12,16,13,11
12,16,13,11,2
16,13,11,2,18
13,11,2,18,15
11,2,18,15,11
2,18,15,11,17
18,15,11,17,16
15,11,17,16,16
11,17,16,16,11
17,16,16,11,7
16,16,11,7,6
16,11,7,6,17
11,7,6,17,14
7,6,17,14,5
6,17,14,5,15
17,14,5,15,13
14,5,15,13,6
5,15,13,6,18
15,13,6,18,16
13,6,18,16,13
6,18,16,13,3
18,16,13,3,4
16,13,3,4,17
13,3,4,17,14
3,4,17,14,15
4,17,14,15,15
17,14,15,15,16
14,15,15,16,15
15,15,16,15,11
15,16,15,11,7
16,15,11,7,14
15,11,7,14,5
11,7,14,5,14
7,14,5,14,11
14,5,14,11,4
5,14,11,4,15
14,11,4,15,11
11,4,15,11,4
4,15,11,4,16
15,11,4,16,14
11,4,16,14,11
4,16,14,11,7
16,14,11,7,17
14,11,7,17,14
11,7,17,14,10
7,17,14,10,8
17,14,10,8,16
14,10,8,16,14
10,8,16,14,11
8,16,14,11,9
16,14,11,9,10
14,11,9,10,15
11,9,10,15,11
9,10,15,11,11
10,15,11,11,4
15,11,11,4,10
11,11,4,10,14
11,4,10,14,11
4,10,14,11,9
