"i1","i2","i3","i4","target"
14,11,7,14,12
11,7,14,12,10
7,14,12,10,3
14,12,10,3,15
12,10,3,15,16
10,3,15,16,11
3,15,16,11,9
15,16,11,9,0
16,11,9,0,10
11,9,0,10,15
9,0,10,15,11
0,10,15,11,4
10,15,11,4,18
15,11,4,18,14
11,4,18,14,11
4,18,14,11,9
18,14,11,9,17
14,11,9,17,15
11,9,17,15,11
9,17,15,11,16
17,15,11,16,14
15,11,16,14,11
11,16,14,11,7
16,14,11,7,15
14,11,7,15,11
11,7,15,11,4
7,15,11,4,16
15,11,4,16,14
11,4,16,14,11
4,16,14,11,0
16,14,11,0,15
14,11,0,15,10
11,0,15,10,14
0,15,10,14,14
15,10,14,14,9
10,14,14,9,7
14,14,9,7,10
14,9,7,10,8
9,7,10,8,18
7,10,8,18,13
10,8,18,13,11
8,18,13,11,9
18,13,11,9,14
13,11,9,14,12
11,9,14,12,17
9,14,12,17,15
14,12,17,15,13
12,17,15,13,6
17,15,13,6,18
15,13,6,18,13
13,6,18,13,4
6,18,13,4,14
18,13,4,14,17
13,4,14,17,14
4,14,17,14,5
14,17,14,5,15
17,14,5,15,6
14,5,15,6,14
5,15,6,14,11
15,6,14,11,7
6,14,11,7,17
14,11,7,17,14
11,7,17,14,12
7,17,14,12,3
17,14,12,3,16
14,12,3,16,14
12,3,16,14,11
3,16,14,11,7
16,14,11,7,15
14,11,7,15,11
11,7,15,11,4
7,15,11,4,3
15,11,4,3,18
11,4,3,18,14
4,3,18,14,11
3,18,14,11,2
18,14,11,2,17
14,11,2,17,15
11,2,17,15,1
2,17,15,1,16
17,15,1,16,11
15,1,16,11,7
1,16,11,7,0
16,11,7,0,15
11,7,0,15,11
7,0,15,11,4
0,15,11,4,14
15,11,4,14,11
11,4,14,11,9
4,14,11,9,0
14,11,9,0,15
11,9,0,15,10
9,0,15,10,16
0,15,10,16,14
15,10,16,14,11
10,16,14,11,7
16,14,11,7,6
14,11,7,6,16
11,7,6,16,14
7,6,16,14,5
6,16,14,5,13
16,14,5,13,17
14,5,13,17,12
5,13,17,12,10
13,17,12,10,9
17,12,10,9,7
12,10,9,7,17
10,9,7,17,13
9,7,17,13,6
7,17,13,6,14
17,13,6,14,7
13,6,14,7,18
6,14,7,18,6
14,7,18,6,2
7,18,6,2,18
18,6,2,18,14
6,2,18,14,13
2,18,14,13,2
18,14,13,2,13
14,13,2,13,16
13,2,13,16,14
2,13,16,14,12
13,16,14,12,5
16,14,12,5,18
14,12,5,18,14
12,5,18,14,13
5,18,14,13,17
18,14,13,17,14
14,13,17,14,12
13,17,14,12,3
17,14,12,3,16
14,12,3,16,14
12,3,16,14,15
3,16,14,15,8
16,14,15,8,4
14,15,8,4,9
15,8,4,9,14
8,4,9,14,14
4,9,14,14,10
9,14,14,10,5
14,14,10,5,15
14,10,5,15,16
10,5,15,16,14
5,15,16,14,11
15,16,14,11,4
16,14,11,4,15
14,11,4,15,8
11,4,15,8,4
4,15,8,4,10
15,8,4,10,14
8,4,10,14,11
