"i1","i2","i3","i4","target"
18,16,14,7,17
16,14,7,17,8
14,7,17,8,18
7,17,8,18,18
17,8,18,18,14
8,18,18,14,9
18,18,14,9,16
18,14,9,16,7
14,9,16,7,19
9,16,7,19,16
16,7,19,16,14
7,19,16,14,10
19,16,14,10,15
16,14,10,15,18
14,10,15,18,15
10,15,18,15,13
15,18,15,13,18
18,15,13,18,14
15,13,18,14,9
13,18,14,9,19
18,14,9,19,17
14,9,19,17,17
9,19,17,17,8
19,17,17,8,20
17,17,8,20,21
17,8,20,21,18
8,20,21,18,16
20,21,18,16,9
21,18,16,9,10
18,16,9,10,21
16,9,10,21,18
9,10,21,18,15
10,21,18,15,11
21,18,15,11,16
18,15,11,16,20
15,11,16,20,17
11,16,20,17,18
16,20,17,18,17
20,17,18,17,21
17,18,17,21,18
18,17,21,18,16
17,21,18,16,7
21,18,16,7,22
18,16,7,22,18
16,7,22,18,13
7,22,18,13,11
22,18,13,11,17
18,13,11,17,23
13,11,17,23,16
11,17,23,16,13
17,23,16,13,21
23,16,13,21,16
16,13,21,16,12
13,21,16,12,12
21,16,12,12,20
16,12,12,20,16
12,12,20,16,11
12,20,16,11,9
20,16,11,9,21
16,11,9,21,22
11,9,21,22,15
9,21,22,15,11
21,22,15,11,6
22,15,11,6,7
15,11,6,7,19
11,6,7,19,15
6,7,19,15,8
7,19,15,8,22
19,15,8,22,15
15,8,22,15,6
8,22,15,6,22
22,15,6,22,16
15,6,22,16,11
6,22,16,11,9
22,16,11,9,21
16,11,9,21,16
11,9,21,16,11
9,21,16,11,9
21,16,11,9,15
16,11,9,15,12
11,9,15,12,20
9,15,12,20,13
15,12,20,13,11
12,20,13,11,18
20,13,11,18,15
13,11,18,15,6
11,18,15,6,19
18,15,6,19,18
15,6,19,18,16
6,19,18,16,7
19,18,16,7,5
18,16,7,5,19
16,7,5,19,12
7,5,19,12,8
5,19,12,8,13
19,12,8,13,14
12,8,13,14,18
8,13,14,18,18
13,14,18,18,15
14,18,18,15,13
18,18,15,13,4
18,15,13,4,21
15,13,4,21,18
13,4,21,18,11
4,21,18,11,9
21,18,11,9,8
18,11,9,8,21
11,9,8,21,18
9,8,21,18,16
8,21,18,16,9
21,18,16,9,19
18,16,9,19,20
16,9,19,20,18
9,19,20,18,15
19,20,18,15,11
20,18,15,11,10
18,15,11,10,21
15,11,10,21,18
11,10,21,18,14
10,21,18,14,9
21,18,14,9,7
18,14,9,7,19
14,9,7,19,14
9,7,19,14,10
7,19,14,10,9
19,14,10,9,22
14,10,9,22,17
10,9,22,17,12
9,22,17,12,10
22,17,12,10,8
17,12,10,8,22
12,10,8,22,16
10,8,22,16,11
8,22,16,11,9
22,16,11,9,12
16,11,9,12,12
11,9,12,12,5
9,12,12,5,22
12,12,5,22,12
12,5,22,12,8
5,22,12,8,22
22,12,8,22,18
12,8,22,18,13
8,22,18,13,11
22,18,13,11,23
18,13,11,23,18
13,11,23,18,7
11,23,18,7,14
23,18,7,14,21
18,7,14,21,17
7,14,21,17,12
14,21,17,12,10
21,17,12,10,20
17,12,10,20,15
12,10,20,15,11
10,20,15,11,10
20,15,11,10,21
15,11,10,21,16
11,10,21,16,9
10,21,16,9,22
21,16,9,22,15
16,9,22,15,11
9,22,15,11,6
22,15,11,6,16
15,11,6,16,7
11,6,16,7,19
6,16,7,19,15
16,7,19,15,8
7,19,15,8,22
19,15,8,22,15
15,8,22,15,6
8,22,15,6,14
22,15,6,14,22
15,6,14,22,18
6,14,22,18,13
14,22,18,13,9
22,18,13,9,21
18,13,9,21,16
13,9,21,16,14
9,21,16,14,5
21,16,14,5,20
16,14,5,20,18
14,5,20,18,15
5,20,18,15,6
20,18,15,6,19
18,15,6,19,7
15,6,19,7,19
6,19,7,19,18
19,7,19,18,15
7,19,18,15,8
19,18,15,8,19
18,15,8,19,12
15,8,19,12,13
8,19,12,13,14
19,12,13,14,18
12,13,14,18,18
13,14,18,18,15
14,18,18,15,13
