"i1","i2","i3","i4","target"
11,9,7,7,6
9,7,7,6,14
7,7,6,14,9
7,6,14,9,7
6,14,9,7,5
14,9,7,5,10
9,7,5,10,8
7,5,10,8,13
5,10,8,13,11
10,8,13,11,9
8,13,11,9,4
13,11,9,4,12
11,9,4,12,7
9,4,12,7,10
4,12,7,10,3
12,7,10,3,8
7,10,3,8,11
10,3,8,11,9
3,8,11,9,6
8,11,9,6,2
11,9,6,2,10
9,6,2,10,9
6,2,10,9,7
2,10,9,7,8
10,9,7,8,6
9,7,8,6,-1
7,8,6,-1,11
8,6,-1,11,9
6,-1,11,9,6
-1,11,9,6,2
11,9,6,2,15
9,6,2,15,11
6,2,15,11,8
2,15,11,8,16
15,11,8,16,11
11,8,16,11,7
8,16,11,7,0
16,11,7,0,15
11,7,0,15,12
7,0,15,12,7
0,15,12,7,3
15,12,7,3,16
12,7,3,16,17
7,3,16,17,16
3,16,17,16,11
16,17,16,11,7
17,16,11,7,4
16,11,7,4,15
11,7,4,15,10
7,4,15,10,-3
4,15,10,-3,14
15,10,-3,14,9
10,-3,14,9,14
-3,14,9,14,9
14,9,14,9,4
9,14,9,4,0
14,9,4,0,16
9,4,0,16,11
4,0,16,11,7
0,16,11,7,7
16,11,7,7,6
11,7,7,6,15
7,7,6,15,14
7,6,15,14,13
6,15,14,13,11
15,14,13,11,8
14,13,11,8,4
13,11,8,4,14
11,8,4,14,12
8,4,14,12,9
4,14,12,9,15
14,12,9,15,12
12,9,15,12,10
9,15,12,10,3
15,12,10,3,16
12,10,3,16,13
10,3,16,13,9
3,16,13,9,4
16,13,9,4,12
13,9,4,12,5
9,4,12,5,16
4,12,5,16,11
12,5,16,11,6
5,16,11,6,2
16,11,6,2,13
11,6,2,13,11
6,2,13,11,9
2,13,11,9,2
13,11,9,2,14
11,9,2,14,11
9,2,14,11,7
2,14,11,7,5
14,11,7,5,10
11,7,5,10,13
7,5,10,13,4
5,10,13,4,10
10,13,4,10,3
13,4,10,3,12
4,10,3,12,11
10,3,12,11,7
3,12,11,7,11
12,11,7,11,12
11,7,11,12,7
7,11,12,7,3
11,12,7,3,10
12,7,3,10,11
7,3,10,11,10
3,10,11,10,7
10,11,10,7,0
11,10,7,0,16
10,7,0,16,14
7,0,16,14,10
0,16,14,10,15
16,14,10,15,13
14,10,15,13,10
10,15,13,10,6
15,13,10,6,16
13,10,6,16,7
10,6,16,7,17
6,16,7,17,13
16,7,17,13,10
7,17,13,10,8
17,13,10,8,11
13,10,8,11,12
10,8,11,12,16
8,11,12,16,13
11,12,16,13,11
12,16,13,11,4
16,13,11,4,14
13,11,4,14,15
11,4,14,15,15
4,14,15,15,10
14,15,15,10,6
15,15,10,6,13
15,10,6,13,14
10,6,13,14,13
6,13,14,13,11
13,14,13,11,10
14,13,11,10,3
13,11,10,3,15
11,10,3,15,13
10,3,15,13,10
3,15,13,10,-1
15,13,10,-1,11
13,10,-1,11,9
10,-1,11,9,6
-1,11,9,6,2
11,9,6,2,12
9,6,2,12,10
6,2,12,10,6
2,12,10,6,1
12,10,6,1,11
10,6,1,11,9
6,1,11,9,6
1,11,9,6,2
11,9,6,2,10
9,6,2,10,10
6,2,10,10,6
2,10,10,6,7
10,10,6,7,0
10,6,7,0,13
6,7,0,13,11
7,0,13,11,-1
0,13,11,-1,10
13,11,-1,10,11
11,-1,10,11,10
-1,10,11,10,8
10,11,10,8,9
11,10,8,9,7
10,8,9,7,0
8,9,7,0,8
