"i1","i2","i3","i4","target"
23,18,14,7,22
18,14,7,22,17
14,7,22,17,8
7,22,17,8,21
22,17,8,21,25
17,8,21,25,16
8,21,25,16,14
21,25,16,14,9
25,16,14,9,17
16,14,9,17,24
14,9,17,24,18
9,17,24,18,14
17,24,18,14,7
24,18,14,7,23
18,14,7,23,22
14,7,23,22,19
7,23,22,19,14
23,22,19,14,10
22,19,14,10,23
19,14,10,23,18
14,10,23,18,11
10,23,18,11,24
23,18,11,24,17
18,11,24,17,14
11,24,17,14,12
24,17,14,12,18
17,14,12,18,15
14,12,18,15,11
12,18,15,11,21
18,15,11,21,18
15,11,21,18,14
11,21,18,14,9
21,18,14,9,22
18,14,9,22,8
14,9,22,8,23
9,22,8,23,18
22,8,23,18,14
8,23,18,14,7
23,18,14,7,19
18,14,7,19,17
14,7,19,17,14
7,19,17,14,10
19,17,14,10,15
17,14,10,15,18
14,10,15,18,13
10,15,18,13,16
15,18,13,16,11
18,13,16,11,12
13,16,11,12,17
16,11,12,17,13
11,12,17,13,16
12,17,13,16,13
17,13,16,13,20
13,16,13,20,17
16,13,20,17,15
13,20,17,15,6
20,17,15,6,18
17,15,6,18,16
15,6,18,16,13
6,18,16,13,9
18,16,13,9,25
16,13,9,25,16
13,9,25,16,13
9,25,16,13,9
25,16,13,9,20
16,13,9,20,16
13,9,20,16,13
9,20,16,13,11
20,16,13,11,17
16,13,11,17,14
13,11,17,14,10
11,17,14,10,9
17,14,10,9,20
14,10,9,20,17
10,9,20,17,13
9,20,17,13,8
20,17,13,8,23
17,13,8,23,18
13,8,23,18,13
8,23,18,13,7
23,18,13,7,22
18,13,7,22,17
13,7,22,17,10
7,22,17,10,21
22,17,10,21,22
17,10,21,22,17
10,21,22,17,13
21,22,17,13,6
22,17,13,6,22
17,13,6,22,17
13,6,22,17,13
6,22,17,13,13
22,17,13,13,23
17,13,13,23,17
13,13,23,17,14
13,23,17,14,12
23,17,14,12,24
17,14,12,24,18
14,12,24,18,15
12,24,18,15,11
24,18,15,11,10
18,15,11,10,25
15,11,10,25,18
11,10,25,18,14
10,25,18,14,9
25,18,14,9,10
18,14,9,10,23
14,9,10,23,18
9,10,23,18,14
10,23,18,14,11
23,18,14,11,22
18,14,11,22,17
14,11,22,17,4
11,22,17,4,21
22,17,4,21,16
17,4,21,16,21
4,21,16,21,16
21,16,21,16,11
