"i1","i2","i3","i4","target"
14,11,9,7,18
11,9,7,18,11
9,7,18,11,8
7,18,11,8,6
18,11,8,6,16
11,8,6,16,11
8,6,16,11,7
6,16,11,7,7
16,11,7,7,15
11,7,7,15,8
7,7,15,8,14
7,15,8,14,12
15,8,14,12,9
8,14,12,9,5
14,12,9,5,18
12,9,5,18,13
9,5,18,13,11
5,18,13,11,9
18,13,11,9,19
13,11,9,19,16
11,9,19,16,11
9,19,16,11,7
19,16,11,7,19
16,11,7,19,15
11,7,19,15,8
7,19,15,8,18
19,15,8,18,15
15,8,18,15,13
8,18,15,13,4
18,15,13,4,18
15,13,4,18,16
13,4,18,16,14
4,18,16,14,7
18,16,14,7,19
16,14,7,19,17
14,7,19,17,14
7,19,17,14,10
19,17,14,10,20
17,14,10,20,17
14,10,20,17,15
10,20,17,15,9
20,17,15,9,8
17,15,9,8,21
15,9,8,21,16
9,8,21,16,11
8,21,16,11,9
21,16,11,9,20
16,11,9,20,15
11,9,20,15,11
9,20,15,11,11
20,15,11,11,19
15,11,11,19,15
11,11,19,15,11
11,19,15,11,8
19,15,11,8,16
15,11,8,16,19
11,8,16,19,15
8,16,19,15,1
16,19,15,1,14
19,15,1,14,18
15,1,14,18,13
1,14,18,13,11
14,18,13,11,4
18,13,11,4,16
13,11,4,16,14
11,4,16,14,11
4,16,14,11,7
16,14,11,7,19
14,11,7,19,14
11,7,19,14,10
7,19,14,10,3
19,14,10,3,9
14,10,3,9,18
10,3,9,18,13
3,9,18,13,8
9,18,13,8,4
18,13,8,4,17
13,8,4,17,14
8,4,17,14,12
4,17,14,12,5
17,14,12,5,15
14,12,5,15,6
12,5,15,6,16
5,15,6,16,16
15,6,16,16,11
6,16,16,11,7
16,16,11,7,14
16,11,7,14,15
11,7,14,15,14
7,14,15,14,11
14,15,14,11,4
15,14,11,4,13
14,11,4,13,10
11,4,13,10,14
4,13,10,14,11
13,10,14,11,9
10,14,11,9,7
14,11,9,7,18
11,9,7,18,15
9,7,18,15,11
7,18,15,11,6
18,15,11,6,16
15,11,6,16,14
11,6,16,14,11
6,16,14,11,7
16,14,11,7,18
14,11,7,18,15
11,7,18,15,13
7,18,15,13,4
18,15,13,4,16
15,13,4,16,14
13,4,16,14,11
4,16,14,11,7
16,14,11,7,17
14,11,7,17,15
11,7,17,15,12
7,17,15,12,8
17,15,12,8,16
15,12,8,16,14
12,8,16,14,11
8,16,14,11,9
16,14,11,9,15
14,11,9,15,13
11,9,15,13,11
9,15,13,11,10
15,13,11,10,9
13,11,10,9,16
11,10,9,16,14
10,9,16,14,11
9,16,14,11,8
16,14,11,8,7
14,11,8,7,17
11,8,7,17,15
8,7,17,15,11
7,17,15,11,6
17,15,11,6,16
15,11,6,16,14
11,6,16,14,11
6,16,14,11,7
16,14,11,7,15
14,11,7,15,13
11,7,15,13,11
7,15,13,11,4
15,13,11,4,11
13,11,4,11,16
11,4,11,16,14
4,11,16,14,11
11,16,14,11,10
16,14,11,10,9
14,11,10,9,17
11,10,9,17,15
10,9,17,15,12
9,17,15,12,8
17,15,12,8,13
15,12,8,13,16
12,8,13,16,14
8,13,16,14,14
13,16,14,14,5
16,14,14,5,13
14,14,5,13,4
14,5,13,4,15
5,13,4,15,12
13,4,15,12,14
4,15,12,14,3
15,12,14,3,13
12,14,3,13,12
14,3,13,12,14
3,13,12,14,13
13,12,14,13,11
12,14,13,11,4
14,13,11,4,10
13,11,4,10,14
11,4,10,14,11
4,10,14,11,9
10,14,11,9,7
14,11,9,7,21
11,9,7,21,16
9,7,21,16,12
7,21,16,12,5
21,16,12,5,11
16,12,5,11,20
12,5,11,20,6
5,11,20,6,19
11,20,6,19,16
20,6,19,16,9
6,19,16,9,18
19,16,9,18,16
16,9,18,16,13
9,18,16,13,9
18,16,13,9,15
16,13,9,15,17
13,9,15,17,14
9,15,17,14,12
15,17,14,12,5
17,14,12,5,6
14,12,5,6,16
12,5,6,16,14
5,6,16,14,11
6,16,14,11,7
16,14,11,7,15
14,11,7,15,14
11,7,15,14,12
7,15,14,12,13
15,14,12,13,11
14,12,13,11,4
12,13,11,4,10
13,11,4,10,14
11,4,10,14,11
4,10,14,11,9
