"i1","i2","i3","i4","target"
14,11,9,7,14
11,9,7,14,12
9,7,14,12,10
7,14,12,10,3
14,12,10,3,15
12,10,3,15,13
10,3,15,13,16
3,15,13,16,14
15,13,16,14,11
13,16,14,11,7
16,14,11,7,15
14,11,7,15,13
11,7,15,13,11
7,15,13,11,4
15,13,11,4,10
13,11,4,10,14
11,4,10,14,12
4,10,14,12,9
10,14,12,9,5
14,12,9,5,13
12,9,5,13,12
9,5,13,12,10
5,13,12,10,1
13,12,10,1,9
12,10,1,9,2
10,1,9,2,8
1,9,2,8,12
9,2,8,12,9
2,8,12,9,7
8,12,9,7,5
12,9,7,5,16
9,7,5,16,12
7,5,16,12,5
5,16,12,5,17
16,12,5,17,15
12,5,17,15,12
5,17,15,12,1
17,15,12,1,14
15,12,1,14,2
12,1,14,2,15
1,14,2,15,13
14,2,15,13,11
2,15,13,11,3
15,13,11,3,16
13,11,3,16,14
11,3,16,14,11
3,16,14,11,2
16,14,11,2,0
14,11,2,0,15
11,2,0,15,13
2,0,15,13,11
0,15,13,11,4
15,13,11,4,10
13,11,4,10,14
11,4,10,14,11
4,10,14,11,9
10,14,11,9,0
14,11,9,0,14
11,9,0,14,11
9,0,14,11,9
0,14,11,9,7
14,11,9,7,15
11,9,7,15,6
9,7,15,6,16
7,15,6,16,14
15,6,16,14,12
6,16,14,12,5
16,14,12,5,16
14,12,5,16,12
12,5,16,12,4
5,16,12,4,17
16,12,4,17,15
12,4,17,15,12
4,17,15,12,3
17,15,12,3,2
15,12,3,2,17
12,3,2,17,15
3,2,17,15,12
2,17,15,12,1
17,15,12,1,18
15,12,1,18,15
12,1,18,15,11
1,18,15,11,2
18,15,11,2,14
15,11,2,14,3
11,2,14,3,15
2,14,3,15,13
14,3,15,13,11
3,15,13,11,4
15,13,11,4,18
13,11,4,18,15
11,4,18,15,11
4,18,15,11,6
18,15,11,6,16
15,11,6,16,14
11,6,16,14,11
6,16,14,11,7
16,14,11,7,16
14,11,7,16,11
11,7,16,11,15
7,16,11,15,12
16,11,15,12,10
11,15,12,10,8
15,12,10,8,14
12,10,8,14,12
10,8,14,12,13
8,14,12,13,12
14,12,13,12,6
12,13,12,6,9
13,12,6,9,7
12,6,9,7,8
6,9,7,8,2
9,7,8,2,12
7,8,2,12,12
8,2,12,12,7
2,12,12,7,3
12,12,7,3,16
12,7,3,16,11
7,3,16,11,2
3,16,11,2,17
16,11,2,17,15
11,2,17,15,12
2,17,15,12,1
17,15,12,1,14
15,12,1,14,2
12,1,14,2,15
1,14,2,15,13
14,2,15,13,11
2,15,13,11,3
15,13,11,3,16
13,11,3,16,14
11,3,16,14,11
3,16,14,11,2
16,14,11,2,3
14,11,2,3,15
11,2,3,15,13
2,3,15,13,11
3,15,13,11,4
15,13,11,4,10
13,11,4,10,14
11,4,10,14,11
4,10,14,11,9
