"i1","i2","i3","i4","target"
18,14,9,7,16
14,9,7,16,14
9,7,16,14,11
7,16,14,11,7
16,14,11,7,17
14,11,7,17,15
11,7,17,15,12
7,17,15,12,7
17,15,12,7,18
15,12,7,18,16
12,7,18,16,10
7,18,16,10,19
18,16,10,19,17
16,10,19,17,18
10,19,17,18,16
19,17,18,16,9
17,18,16,9,7
18,16,9,7,10
16,9,7,10,8
9,7,10,8,14
7,10,8,14,11
10,8,14,11,9
8,14,11,9,17
14,11,9,17,15
11,9,17,15,12
9,17,15,12,10
17,15,12,10,16
15,12,10,16,15
12,10,16,15,11
10,16,15,11,11
16,15,11,11,14
15,11,11,14,15
11,11,14,15,14
11,14,15,14,11
14,15,14,11,4
15,14,11,4,16
14,11,4,16,17
11,4,16,17,16
4,16,17,16,14
16,17,16,14,11
17,16,14,11,7
16,14,11,7,9
14,11,7,9,10
11,7,9,10,15
7,9,10,15,14
9,10,15,14,14
10,15,14,14,9
15,14,14,9,7
14,14,9,7,19
14,9,7,19,16
9,7,19,16,9
7,19,16,9,7
19,16,9,7,10
16,9,7,10,18
9,7,10,18,11
7,10,18,11,15
10,18,11,15,6
18,11,15,6,21
11,15,6,21,14
15,6,21,14,11
6,21,14,11,5
21,14,11,5,15
14,11,5,15,10
11,5,15,10,12
5,15,10,12,20
15,10,12,20,15
10,12,20,15,10
12,20,15,10,16
20,15,10,16,11
15,10,16,11,11
10,16,11,11,15
16,11,11,15,15
11,11,15,15,12
11,15,15,12,10
15,15,12,10,19
15,12,10,19,18
12,10,19,18,16
10,19,18,16,13
19,18,16,13,9
18,16,13,9,17
16,13,9,17,17
13,9,17,17,16
9,17,17,16,14
17,17,16,14,5
17,16,14,5,15
16,14,5,15,13
14,5,15,13,6
5,15,13,6,12
15,13,6,12,16
13,6,12,16,13
6,12,16,13,11
12,16,13,11,2
16,13,11,2,18
13,11,2,18,16
11,2,18,16,13
2,18,16,13,9
18,16,13,9,17
16,13,9,17,17
13,9,17,17,13
9,17,17,13,8
17,17,13,8,15
17,13,8,15,6
13,8,15,6,18
8,15,6,18,16
15,6,18,16,13
6,18,16,13,9
18,16,13,9,16
16,13,9,16,14
13,9,16,14,17
9,16,14,17,15
16,14,17,15,13
14,17,15,13,6
17,15,13,6,7
15,13,6,7,18
13,6,7,18,14
6,7,18,14,6
7,18,14,6,19
18,14,6,19,10
14,6,19,10,5
6,19,10,5,20
19,10,5,20,13
10,5,20,13,10
5,20,13,10,4
20,13,10,4,11
13,10,4,11,19
10,4,11,19,14
4,11,19,14,7
11,19,14,7,18
19,14,7,18,19
14,7,18,19,14
7,18,19,14,10
18,19,14,10,10
19,14,10,10,18
14,10,10,18,13
10,10,18,13,11
10,18,13,11,17
18,13,11,17,14
13,11,17,14,12
11,17,14,12,3
17,14,12,3,19
14,12,3,19,14
12,3,19,14,12
3,19,14,12,10
19,14,12,10,15
14,12,10,15,11
12,10,15,11,11
10,15,11,11,14
15,11,11,14,12
11,11,14,12,21
11,14,12,21,15
14,12,21,15,11
12,21,15,11,12
21,15,11,12,10
15,11,12,10,21
11,12,10,21,14
12,10,21,14,11
10,21,14,11,9
21,14,11,9,20
14,11,9,20,15
11,9,20,15,10
9,20,15,10,8
20,15,10,8,19
15,10,8,19,16
10,8,19,16,9
8,19,16,9,7
19,16,9,7,18
16,9,7,18,6
9,7,18,6,17
7,18,6,17,14
18,6,17,14,10
6,17,14,10,5
17,14,10,5,23
14,10,5,23,11
10,5,23,11,4
5,23,11,4,22
23,11,4,22,17
11,4,22,17,12
4,22,17,12,3
22,17,12,3,21
17,12,3,21,18
12,3,21,18,19
3,21,18,19,15
21,18,19,15,11
18,19,15,11,4
19,15,11,4,14
15,11,4,14,18
11,4,14,18,8
4,14,18,8,4
14,18,8,4,21
18,8,4,21,14
8,4,21,14,11
4,21,14,11,20
21,14,11,20,19
14,11,20,19,14
11,20,19,14,10
20,19,14,10,10
19,14,10,10,11
14,10,10,11,3
10,10,11,3,18
10,11,3,18,12
11,3,18,12,10
3,18,12,10,17
18,12,10,17,15
12,10,17,15,18
10,17,15,18,8
17,15,18,8,10
15,18,8,10,15
18,8,10,15,10
8,10,15,10,8
10,15,10,8,14
15,10,8,14,14
10,8,14,14,11
8,14,14,11,9
14,14,11,9,17
14,11,9,17,14
11,9,17,14,10
9,17,14,10,5
17,14,10,5,16
14,10,5,16,14
10,5,16,14,11
5,16,14,11,4
16,14,11,4,3
14,11,4,3,15
11,4,3,15,10
4,3,15,10,4
3,15,10,4,14
15,10,4,14,9
10,4,14,9,14
4,14,9,14,11
14,9,14,11,9
