"i1","i2","i3","i4","target"
11,8,6,4,13
8,6,4,13,11
6,4,13,11,8
4,13,11,8,4
13,11,8,4,5
11,8,4,5,13
8,4,5,13,11
4,5,13,11,8
5,13,11,8,4
13,11,8,4,3
11,8,4,3,14
8,4,3,14,11
4,3,14,11,9
3,14,11,9,2
14,11,9,2,7
11,9,2,7,15
9,2,7,15,12
2,7,15,12,10
7,15,12,10,11
15,12,10,11,16
12,10,11,16,11
10,11,16,11,9
11,16,11,9,7
16,11,9,7,14
11,9,7,14,11
9,7,14,11,2
7,14,11,2,15
14,11,2,15,12
11,2,15,12,3
2,15,12,3,11
15,12,3,11,4
12,3,11,4,10
3,11,4,10,14
11,4,10,14,11
4,10,14,11,9
10,14,11,9,0
14,11,9,0,13
11,9,0,13,11
9,0,13,11,8
0,13,11,8,4
13,11,8,4,12
11,8,4,12,3
8,4,12,3,16
4,12,3,16,13
12,3,16,13,11
3,16,13,11,2
16,13,11,2,14
13,11,2,14,15
11,2,14,15,14
2,14,15,14,12
14,15,14,12,3
15,14,12,3,13
14,12,3,13,11
12,3,13,11,6
3,13,11,6,12
13,11,6,12,10
11,6,12,10,16
6,12,10,16,13
12,10,16,13,9
10,16,13,9,4
16,13,9,4,2
13,9,4,2,14
9,4,2,14,9
4,2,14,9,5
2,14,9,5,12
14,9,5,12,13
9,5,12,13,12
5,12,13,12,9
12,13,12,9,2
13,12,9,2,11
12,9,2,11,12
9,2,11,12,7
2,11,12,7,3
11,12,7,3,10
12,7,3,10,8
7,3,10,8,9
3,10,8,9,7
10,8,9,7,11
8,9,7,11,8
9,7,11,8,4
7,11,8,4,11
11,8,4,11,9
8,4,11,9,7
4,11,9,7,7
11,9,7,7,6
9,7,7,6,14
7,7,6,14,12
7,6,14,12,9
6,14,12,9,5
14,12,9,5,4
12,9,5,4,14
9,5,4,14,12
5,4,14,12,10
4,14,12,10,3
14,12,10,3,2
12,10,3,2,13
10,3,2,13,12
3,2,13,12,1
2,13,12,1,11
13,12,1,11,9
12,1,11,9,2
1,11,9,2,10
11,9,2,10,16
9,2,10,16,11
2,10,16,11,6
10,16,11,6,1
16,11,6,1,7
11,6,1,7,0
6,1,7,0,15
1,7,0,15,13
7,0,15,13,3
0,15,13,3,-1
15,13,3,-1,10
13,3,-1,10,13
3,-1,10,13,10
-1,10,13,10,1
10,13,10,1,14
13,10,1,14,11
10,1,14,11,2
1,14,11,2,10
14,11,2,10,3
11,2,10,3,9
2,10,3,9,13
10,3,9,13,10
3,9,13,10,8
9,13,10,8,-1
13,10,8,-1,13
10,8,-1,13,11
8,-1,13,11,9
-1,13,11,9,2
13,11,9,2,1
11,9,2,1,16
9,2,1,16,11
2,1,16,11,9
1,16,11,9,0
16,11,9,0,1
11,9,0,1,13
9,0,1,13,11
0,1,13,11,9
1,13,11,9,2
13,11,9,2,10
11,9,2,10,-3
9,2,10,-3,14
2,10,-3,14,9
10,-3,14,9,7
-3,14,9,7,-2
14,9,7,-2,8
9,7,-2,8,-1
7,-2,8,-1,11
-2,8,-1,11,7
8,-1,11,7,0
-1,11,7,0,10
11,7,0,10,1
7,0,10,1,14
0,10,1,14,11
10,1,14,11,7
1,14,11,7,13
14,11,7,13,0
11,7,13,0,12
7,13,0,12,7
13,0,12,7,3
0,12,7,3,10
12,7,3,10,11
7,3,10,11,7
3,10,11,7,0
10,11,7,0,11
11,7,0,11,9
7,0,11,9,7
0,11,9,7,7
11,9,7,7,6
9,7,7,6,14
7,7,6,14,9
7,6,14,9,7
6,14,9,7,5
14,9,7,5,9
9,7,5,9,14
7,5,9,14,10
5,9,14,10,8
9,14,10,8,7
14,10,8,7,13
10,8,7,13,10
8,7,13,10,8
7,13,10,8,6
13,10,8,6,12
10,8,6,12,11
8,6,12,11,9
6,12,11,9,9
12,11,9,9,7
11,9,9,7,8
9,9,7,8,6
9,7,8,6,12
7,8,6,12,9
8,6,12,9,7
6,12,9,7,5
12,9,7,5,3
9,7,5,3,10
7,5,3,10,6
5,3,10,6,6
3,10,6,6,8
10,6,6,8,-1
6,6,8,-1,5
6,8,-1,5,9
8,-1,5,9,6
-1,5,9,6,4
5,9,6,4,2
9,6,4,2,9
6,4,2,9,6
4,2,9,6,4
2,9,6,4,2
9,6,4,2,13
6,4,2,13,10
4,2,13,10,6
2,13,10,6,1
13,10,6,1,11
10,6,1,11,9
6,1,11,9,2
1,11,9,2,10
11,9,2,10,10
9,2,10,10,1
2,10,10,1,14
10,10,1,14,9
10,1,14,9,11
1,14,9,11,0
14,9,11,0,12
9,11,0,12,15
11,0,12,15,10
0,12,15,10,13
12,15,10,13,-1
15,10,13,-1,-2
10,13,-1,-2,16
13,-1,-2,16,11
-1,-2,16,11,6
-2,16,11,6,-3
16,11,6,-3,12
11,6,-3,12,-4
6,-3,12,-4,13
-3,12,-4,13,13
12,-4,13,13,9
-4,13,13,9,-3
13,13,9,-3,11
13,9,-3,11,-5
9,-3,11,-5,14
-3,11,-5,14,12
11,-5,14,12,9
-5,14,12,9,-2
14,12,9,-2,0
12,9,-2,0,13
9,-2,0,13,9
-2,0,13,9,2
0,13,9,2,11
13,9,2,11,12
9,2,11,12,11
2,11,12,11,7
11,12,11,7,3
12,11,7,3,10
11,7,3,10,8
7,3,10,8,9
3,10,8,9,8
10,8,9,8,12
8,9,8,12,9
9,8,12,9,7
8,12,9,7,11
12,9,7,11,8
