"i1","i2","i3","i4","target"
18,16,14,7,8
16,14,7,8,18
14,7,8,18,16
7,8,18,16,13
8,18,16,13,9
18,16,13,9,15
16,13,9,15,17
13,9,15,17,14
9,15,17,14,12
15,17,14,12,5
17,14,12,5,6
14,12,5,6,16
12,5,6,16,14
5,6,16,14,11
6,16,14,11,7
16,14,11,7,15
14,11,7,15,14
11,7,15,14,12
7,15,14,12,3
15,14,12,3,11
14,12,3,11,4
12,3,11,4,10
3,11,4,10,14
11,4,10,14,11
4,10,14,11,9
10,14,11,9,7
14,11,9,7,18
11,9,7,18,16
9,7,18,16,14
7,18,16,14,7
18,16,14,7,8
16,14,7,8,18
14,7,8,18,16
7,8,18,16,13
8,18,16,13,9
18,16,13,9,17
16,13,9,17,10
13,9,17,10,8
9,17,10,8,16
17,10,8,16,11
10,8,16,11,9
8,16,11,9,15
16,11,9,15,12
11,9,15,12,10
9,15,12,10,21
15,12,10,21,14
12,10,21,14,11
10,21,14,11,15
21,14,11,15,15
14,11,15,15,11
11,15,15,11,11
15,15,11,11,21
15,11,11,21,16
11,11,21,16,11
11,21,16,11,9
21,16,11,9,17
16,11,9,17,8
11,9,17,8,23
9,17,8,23,18
17,8,23,18,14
8,23,18,14,7
23,18,14,7,22
18,14,7,22,18
14,7,22,18,14
7,22,18,14,11
22,18,14,11,17
18,14,11,17,4
14,11,17,4,22
11,17,4,22,21
17,4,22,21,16
4,22,21,16,11
22,21,16,11,7
21,16,11,7,18
16,11,7,18,16
11,7,18,16,14
7,18,16,14,7
18,16,14,7,15
16,14,7,15,8
14,7,15,8,18
7,15,8,18,14
15,8,18,14,11
8,18,14,11,9
18,14,11,9,19
14,11,9,19,14
11,9,19,14,10
9,19,14,10,5
19,14,10,5,15
14,10,5,15,6
10,5,15,6,18
5,15,6,18,16
15,6,18,16,9
6,18,16,9,7
18,16,9,7,17
16,9,7,17,16
9,7,17,16,14
7,17,16,14,15
17,16,14,15,13
16,14,15,13,6
14,15,13,6,16
15,13,6,16,16
13,6,16,16,13
6,16,16,13,11
16,16,13,11,2
16,13,11,2,18
13,11,2,18,16
11,2,18,16,13
2,18,16,13,9
18,16,13,9,8
16,13,9,8,16
13,9,8,16,14
9,8,16,14,7
8,16,14,7,20
16,14,7,20,15
14,7,20,15,8
7,20,15,8,7
20,15,8,7,18
15,8,7,18,15
8,7,18,15,11
7,18,15,11,6
18,15,11,6,21
15,11,6,21,16
11,6,21,16,20
6,21,16,20,15
21,16,20,15,11
16,20,15,11,6
20,15,11,6,7
15,11,6,7,15
11,6,7,15,11
6,7,15,11,8
7,15,11,8,14
15,11,8,14,18
11,8,14,18,8
8,14,18,8,4
14,18,8,4,18
18,8,4,18,13
8,4,18,13,4
4,18,13,4,14
18,13,4,14,18
13,4,14,18,6
4,14,18,6,17
14,18,6,17,14
18,6,17,14,10
6,17,14,10,15
17,14,10,15,12
14,10,15,12,16
10,15,12,16,16
15,12,16,16,11
12,16,16,11,7
16,16,11,7,14
16,11,7,14,15
11,7,14,15,14
7,14,15,14,11
14,15,14,11,4
15,14,11,4,10
14,11,4,10,14
11,4,10,14,11
