"i1","i2","i3","i4","target"
18,16,14,14,13
16,14,14,13,21
14,14,13,21,16
14,13,21,16,14
13,21,16,14,12
21,16,14,12,17
16,14,12,17,15
14,12,17,15,20
12,17,15,20,18
17,15,20,18,16
15,20,18,16,11
20,18,16,11,19
18,16,11,19,14
16,11,19,14,17
11,19,14,17,10
19,14,17,10,15
14,17,10,15,18
17,10,15,18,16
10,15,18,16,13
15,18,16,13,9
18,16,13,9,17
16,13,9,17,16
13,9,17,16,14
9,17,16,14,5
17,16,14,5,15
16,14,5,15,13
14,5,15,13,6
5,15,13,6,18
15,13,6,18,16
13,6,18,16,13
6,18,16,13,9
18,16,13,9,22
16,13,9,22,18
13,9,22,18,15
9,22,18,15,23
22,18,15,23,18
18,15,23,18,15
15,23,18,15,7
23,18,15,7,8
18,15,7,8,23
15,7,8,23,18
7,8,23,18,14
8,23,18,14,9
23,18,14,9,10
18,14,9,10,22
14,9,10,22,18
9,10,22,18,14
10,22,18,14,11
22,18,14,11,21
18,14,11,21,22
14,11,21,22,18
11,21,22,18,4
21,22,18,4,17
22,18,4,17,21
18,4,17,21,16
4,17,21,16,11
17,21,16,11,7
21,16,11,7,23
16,11,7,23,18
11,7,23,18,14
7,23,18,14,7
23,18,14,7,13
18,14,7,13,22
14,7,13,22,17
7,13,22,17,12
13,22,17,12,10
22,17,12,10,21
17,12,10,21,20
12,10,21,20,17
10,21,20,17,13
21,20,17,13,11
20,17,13,11,16
17,13,11,16,21
13,11,16,21,16
11,16,21,16,13
16,21,16,13,12
21,16,13,12,11
16,13,12,11,22
13,12,11,22,19
12,11,22,19,12
11,22,19,12,10
22,19,12,10,13
19,12,10,13,23
12,10,13,23,19
10,13,23,19,14
13,23,19,14,9
23,19,14,9,18
19,14,9,18,13
14,9,18,13,17
9,18,13,17,12
18,13,17,12,23
13,17,12,23,18
17,12,23,18,13
12,23,18,13,9
23,18,13,9,20
18,13,9,20,18
13,9,20,18,16
9,20,18,16,9
20,18,16,9,21
18,16,9,21,18
16,9,21,18,14
9,21,18,14,12
21,18,14,12,17
18,14,12,17,20
14,12,17,20,18
12,17,20,18,14
17,20,18,14,19
20,18,14,19,17
18,14,19,17,14
14,19,17,14,10
19,17,14,10,18
17,14,10,18,19
14,10,18,19,17
10,18,19,17,14
18,19,17,14,3
19,17,14,3,18
17,14,3,18,14
14,3,18,14,7
3,18,14,7,23
18,14,7,23,17
14,7,23,17,14
7,23,17,14,22
23,17,14,22,17
17,14,22,17,13
14,22,17,13,6
22,17,13,6,23
17,13,6,23,14
13,6,23,14,24
6,23,14,24,20
23,14,24,20,15
14,24,20,15,13
24,20,15,13,23
20,15,13,23,20
15,13,23,20,16
13,23,20,16,11
23,20,16,11,22
20,16,11,22,20
16,11,22,20,17
11,22,20,17,10
22,20,17,10,21
20,17,10,21,20
17,10,21,20,18
10,21,20,18,9
21,20,18,9,17
20,18,9,17,10
18,9,17,10,22
9,17,10,22,20
17,10,22,20,17
10,22,20,17,6
22,20,17,6,18
20,17,6,18,16
17,6,18,16,13
6,18,16,13,9
18,16,13,9,15
16,13,9,15,19
13,9,15,19,14
9,15,19,14,12
15,19,14,12,10
19,14,12,10,15
14,12,10,15,18
12,10,15,18,16
10,15,18,16,13
15,18,16,13,11
18,16,13,11,12
16,13,11,12,17
13,11,12,17,16
11,12,17,16,13
12,17,16,13,13
17,16,13,13,12
16,13,13,12,11
13,13,12,11,20
13,12,11,20,15
12,11,20,15,10
11,20,15,10,6
20,15,10,6,13
15,10,6,13,18
10,6,13,18,16
6,13,18,16,13
