"i1","i2","i3","i4","target"
21,16,11,7,8
16,11,7,8,21
11,7,8,21,16
7,8,21,16,11
8,21,16,11,9
21,16,11,9,21
16,11,9,21,16
11,9,21,16,11
9,21,16,11,8
21,16,11,8,12
16,11,8,12,7
11,8,12,7,20
8,12,7,20,15
12,7,20,15,13
7,20,15,13,11
20,15,13,11,10
15,13,11,10,18
13,11,10,18,16
11,10,18,16,14
10,18,16,14,9
18,16,14,9,15
16,14,9,15,13
14,9,15,13,19
9,15,13,19,14
15,13,19,14,12
13,19,14,12,10
19,14,12,10,11
14,12,10,11,9
12,10,11,9,20
10,11,9,20,15
11,9,20,15,10
9,20,15,10,8
20,15,10,8,21
15,10,8,21,16
10,8,21,16,11
8,21,16,11,7
21,16,11,7,21
16,11,7,21,16
11,7,21,16,12
7,21,16,12,5
21,16,12,5,11
16,12,5,11,20
12,5,11,20,15
5,11,20,15,10
11,20,15,10,8
20,15,10,8,14
15,10,8,14,11
10,8,14,11,9
8,14,11,9,19
14,11,9,19,14
11,9,19,14,12
9,19,14,12,10
19,14,12,10,15
14,12,10,15,18
12,10,15,18,15
10,15,18,15,13
15,18,15,13,6
18,15,13,6,16
15,13,6,16,12
13,6,16,12,17
6,16,12,17,12
16,12,17,12,12
12,17,12,12,8
17,12,12,8,13
12,12,8,13,16
12,8,13,16,14
8,13,16,14,12
13,16,14,12,5
16,14,12,5,9
14,12,5,9,4
12,5,9,4,15
5,9,4,15,13
9,4,15,13,10
4,15,13,10,3
15,13,10,3,12
13,10,3,12,16
10,3,12,16,6
3,12,16,6,2
12,16,6,2,16
16,6,2,16,12
6,2,16,12,7
2,16,12,7,5
16,12,7,5,15
12,7,5,15,12
7,5,15,12,8
5,15,12,8,6
15,12,8,6,11
12,8,6,11,16
8,6,11,16,11
6,11,16,11,7
11,16,11,7,7
16,11,7,7,8
11,7,7,8,18
7,7,8,18,11
7,8,18,11,6
8,18,11,6,9
18,11,6,9,14
11,6,9,14,9
6,9,14,9,19
9,14,9,19,14
14,9,19,14,9
9,19,14,9,8
19,14,9,8,18
14,9,8,18,14
9,8,18,14,8
8,18,14,8,11
18,14,8,11,13
14,8,11,13,12
8,11,13,12,8
11,13,12,8,8
13,12,8,8,18
12,8,8,18,13
8,8,18,13,8
8,18,13,8,4
18,13,8,4,18
13,8,4,18,14
8,4,18,14,9
4,18,14,9,7
18,14,9,7,19
14,9,7,19,14
9,7,19,14,10
7,19,14,10,10
19,14,10,10,20
14,10,10,20,17
10,10,20,17,10
10,20,17,10,9
20,17,10,9,8
17,10,9,8,21
10,9,8,21,16
9,8,21,16,11
8,21,16,11,9
21,16,11,9,15
16,11,9,15,12
11,9,15,12,20
9,15,12,20,15
15,12,20,15,13
12,20,15,13,11
20,15,13,11,19
15,13,11,19,9
13,11,19,9,11
11,19,9,11,11
19,9,11,11,9
9,11,11,9,19
11,11,9,19,12
11,9,19,12,13
9,19,12,13,6
19,12,13,6,18
12,13,6,18,16
13,6,18,16,13
6,18,16,13,9
18,16,13,9,18
16,13,9,18,16
13,9,18,16,13
9,18,16,13,2
18,16,13,2,17
16,13,2,17,16
13,2,17,16,14
2,17,16,14,5
17,16,14,5,15
16,14,5,15,11
14,5,15,11,6
5,15,11,6,16
15,11,6,16,15
11,6,16,15,11
6,16,15,11,7
16,15,11,7,14
15,11,7,14,19
11,7,14,19,14
7,14,19,14,10
14,19,14,10,3
19,14,10,3,4
14,10,3,4,18
10,3,4,18,5
3,4,18,5,12
4,18,5,12,17
18,5,12,17,12
5,12,17,12,8
12,17,12,8,1
17,12,8,1,13
12,8,1,13,16
8,1,13,16,14
1,13,16,14,11
13,16,14,11,2
16,14,11,2,3
14,11,2,3,15
11,2,3,15,13
2,3,15,13,11
3,15,13,11,4
15,13,11,4,15
13,11,4,15,13
11,4,15,13,11
4,15,13,11,11
15,13,11,11,16
13,11,11,16,11
11,11,16,11,12
11,16,11,12,12
16,11,12,12,8
11,12,12,8,7
12,12,8,7,18
12,8,7,18,8
8,7,18,8,19
7,18,8,19,14
18,8,19,14,8
8,19,14,8,18
19,14,8,18,14
14,8,18,14,8
8,18,14,8,4
18,14,8,4,12
14,8,4,12,8
8,4,12,8,1
4,12,8,1,18
12,8,1,18,13
8,1,18,13,8
