"i1","i2","i3","i4","target"
13,11,9,2,11
11,9,2,11,9
9,2,11,9,6
2,11,9,6,2
11,9,6,2,10
9,6,2,10,1
6,2,10,1,14
2,10,1,14,11
10,1,14,11,9
1,14,11,9,0
14,11,9,0,15
11,9,0,15,11
9,0,15,11,8
0,15,11,8,16
15,11,8,16,11
11,8,16,11,7
8,16,11,7,0
16,11,7,0,1
11,7,0,1,16
7,0,1,16,14
0,1,16,14,11
1,16,14,11,2
16,14,11,2,3
14,11,2,3,15
11,2,3,15,11
2,3,15,11,4
3,15,11,4,14
15,11,4,14,14
11,4,14,14,9
4,14,14,9,5
14,14,9,5,15
14,9,5,15,16
9,5,15,16,13
5,15,16,13,4
15,16,13,4,11
16,13,4,11,6
13,4,11,6,13
4,11,6,13,10
11,6,13,10,1
6,13,10,1,8
13,10,1,8,-1
10,1,8,-1,11
1,8,-1,11,6
8,-1,11,6,2
-1,11,6,2,6
11,6,2,6,4
6,2,6,4,12
2,6,4,12,9
6,4,12,9,7
4,12,9,7,0
12,9,7,0,10
9,7,0,10,6
7,0,10,6,1
0,10,6,1,11
10,6,1,11,6
6,1,11,6,2
1,11,6,2,9
11,6,2,9,10
6,2,9,10,9
2,9,10,9,7
9,10,9,7,-2
10,9,7,-2,8
9,7,-2,8,6
7,-2,8,6,-1
-2,8,6,-1,5
8,6,-1,5,9
6,-1,5,9,6
-1,5,9,6,4
5,9,6,4,-5
9,6,4,-5,11
6,4,-5,11,9
4,-5,11,9,6
-5,11,9,6,2
11,9,6,2,-5
9,6,2,-5,10
6,2,-5,10,7
2,-5,10,7,2
-5,10,7,2,8
10,7,2,8,1
7,2,8,1,12
2,8,1,12,10
8,1,12,10,14
1,12,10,14,11
12,10,14,11,9
10,14,11,9,2
14,11,9,2,9
11,9,2,9,7
9,2,9,7,5
2,9,7,5,15
9,7,5,15,12
7,5,15,12,7
5,15,12,7,3
15,12,7,3,10
12,7,3,10,1
7,3,10,1,15
3,10,1,15,8
10,1,15,8,4
1,15,8,4,11
15,8,4,11,10
8,4,11,10,14
4,11,10,14,9
11,10,14,9,7
10,14,9,7,0
14,9,7,0,15
9,7,0,15,13
7,0,15,13,10
0,15,13,10,6
15,13,10,6,5
13,10,6,5,16
10,6,5,16,13
6,5,16,13,11
5,16,13,11,4
16,13,11,4,3
13,11,4,3,17
11,4,3,17,13
4,3,17,13,10
3,17,13,10,2
17,13,10,2,1
13,10,2,1,18
10,2,1,18,13
2,1,18,13,9
1,18,13,9,2
18,13,9,2,4
13,9,2,4,17
9,2,4,17,14
2,4,17,14,9
4,17,14,9,5
17,14,9,5,12
14,9,5,12,3
9,5,12,3,10
5,12,3,10,8
12,3,10,8,6
3,10,8,6,16
10,8,6,16,13
8,6,16,13,12
6,16,13,12,16
16,13,12,16,11
13,12,16,11,6
