"i1","i2","i3","i4","target"
14,11,9,7,14
11,9,7,14,12
9,7,14,12,9
7,14,12,9,5
14,12,9,5,13
12,9,5,13,11
9,5,13,11,9
5,13,11,9,2
13,11,9,2,8
11,9,2,8,12
9,2,8,12,10
2,8,12,10,7
8,12,10,7,3
12,10,7,3,13
10,7,3,13,11
7,3,13,11,8
3,13,11,8,14
13,11,8,14,11
11,8,14,11,7
8,14,11,7,2
14,11,7,2,15
11,7,2,15,12
7,2,15,12,7
2,15,12,7,3
15,12,7,3,11
12,7,3,11,4
7,3,11,4,6
3,11,4,6,14
11,4,6,14,11
4,6,14,11,9
6,14,11,9,0
14,11,9,0,14
11,9,0,14,11
9,0,14,11,9
0,14,11,9,7
14,11,9,7,14
11,9,7,14,11
9,7,14,11,9
7,14,11,9,2
14,11,9,2,15
11,9,2,15,12
9,2,15,12,8
2,15,12,8,13
15,12,8,13,11
12,8,13,11,8
8,13,11,8,4
13,11,8,4,12
11,8,4,12,5
8,4,12,5,11
4,12,5,11,11
12,5,11,11,8
5,11,11,8,6
11,11,8,6,14
11,8,6,14,11
8,6,14,11,9
6,14,11,9,5
14,11,9,5,8
11,9,5,8,9
9,5,8,9,7
5,8,9,7,13
8,9,7,13,11
9,7,13,11,8
7,13,11,8,4
13,11,8,4,13
11,8,4,13,9
8,4,13,9,2
4,13,9,2,14
13,9,2,14,12
9,2,14,12,9
2,14,12,9,5
14,12,9,5,14
12,9,5,14,12
9,5,14,12,10
5,14,12,10,3
14,12,10,3,15
12,10,3,15,10
10,3,15,10,6
3,15,10,6,1
15,10,6,1,16
10,6,1,16,9
6,1,16,9,7
1,16,9,7,0
16,9,7,0,15
9,7,0,15,7
7,0,15,7,1
0,15,7,1,11
15,7,1,11,6
7,1,11,6,5
1,11,6,5,12
11,6,5,12,7
6,5,12,7,11
5,12,7,11,6
12,7,11,6,15
7,11,6,15,11
11,6,15,11,6
6,15,11,6,4
15,11,6,4,16
11,6,4,16,13
6,4,16,13,9
4,16,13,9,17
16,13,9,17,14
13,9,17,14,9
9,17,14,9,5
17,14,9,5,15
14,9,5,15,8
9,5,15,8,6
5,15,8,6,16
15,8,6,16,11
8,6,16,11,7
6,16,11,7,7
16,11,7,7,15
11,7,7,15,12
7,7,15,12,7
7,15,12,7,16
15,12,7,16,13
12,7,16,13,6
7,16,13,6,15
16,13,6,15,14
13,6,15,14,9
6,15,14,9,7
15,14,9,7,5
14,9,7,5,10
9,7,5,10,14
7,5,10,14,11
5,10,14,11,7
10,14,11,7,2
14,11,7,2,15
11,7,2,15,15
7,2,15,15,12
2,15,15,12,3
15,15,12,3,11
15,12,3,11,6
12,3,11,6,4
3,11,6,4,14
11,6,4,14,14
6,4,14,14,11
4,14,14,11,9
