"i1","i2","i3","i4","target"
14,11,9,7,18
11,9,7,18,15
9,7,18,15,11
7,18,15,11,18
18,15,11,18,16
15,11,18,16,14
11,18,16,14,7
18,16,14,7,17
16,14,7,17,15
14,7,17,15,8
7,17,15,8,21
17,15,8,21,14
15,8,21,14,11
8,21,14,11,15
21,14,11,15,20
14,11,15,20,15
11,15,20,15,13
15,20,15,13,11
20,15,13,11,14
15,13,11,14,15
13,11,14,15,8
11,14,15,8,14
14,15,8,14,18
15,8,14,18,15
8,14,18,15,13
14,18,15,13,4
18,15,13,4,20
15,13,4,20,17
13,4,20,17,13
4,20,17,13,8
20,17,13,8,18
17,13,8,18,16
13,8,18,16,13
8,18,16,13,9
18,16,13,9,20
16,13,9,20,16
13,9,20,16,11
9,20,16,11,8
20,16,11,8,7
16,11,8,7,8
11,8,7,8,18
8,7,8,18,13
7,8,18,13,11
8,18,13,11,14
18,13,11,14,18
13,11,14,18,11
11,14,18,11,4
14,18,11,4,14
18,11,4,14,9
11,4,14,9,7
4,14,9,7,20
14,9,7,20,15
9,7,20,15,10
7,20,15,10,6
20,15,10,6,16
15,10,6,16,14
10,6,16,14,7
6,16,14,7,20
16,14,7,20,17
14,7,20,17,13
7,20,17,13,8
20,17,13,8,18
17,13,8,18,16
13,8,18,16,13
8,18,16,13,9
18,16,13,9,17
16,13,9,17,15
13,9,17,15,12
9,17,15,12,10
17,15,12,10,16
15,12,10,16,16
12,10,16,16,13
10,16,16,13,11
16,16,13,11,15
16,13,11,15,17
13,11,15,17,14
11,15,17,14,10
15,17,14,10,15
17,14,10,15,13
14,10,15,13,10
10,15,13,10,13
15,13,10,13,14
13,10,13,14,10
10,13,14,10,10
13,14,10,10,18
14,10,10,18,15
10,10,18,15,11
10,18,15,11,11
18,15,11,11,17
15,11,11,17,4
11,11,17,4,16
11,17,4,16,14
17,4,16,14,11
4,16,14,11,7
16,14,11,7,15
14,11,7,15,13
11,7,15,13,10
7,15,13,10,14
15,13,10,14,12
13,10,14,12,9
10,14,12,9,8
14,12,9,8,13
12,9,8,13,11
9,8,13,11,9
8,13,11,9,9
13,11,9,9,18
11,9,9,18,15
9,9,18,15,11
9,18,15,11,16
18,15,11,16,16
15,11,16,16,11
11,16,16,11,7
16,16,11,7,20
16,11,7,20,17
11,7,20,17,10
7,20,17,10,8
20,17,10,8,18
17,10,8,18,16
10,8,18,16,13
8,18,16,13,9
18,16,13,9,17
16,13,9,17,15
13,9,17,15,12
9,17,15,12,10
17,15,12,10,16
15,12,10,16,14
12,10,16,14,11
10,16,14,11,11
16,14,11,11,17
14,11,11,17,10
11,11,17,10,12
11,17,10,12,14
17,10,12,14,18
10,12,14,18,8
12,14,18,8,11
14,18,8,11,17
18,8,11,17,11
8,11,17,11,4
11,17,11,4,16
17,11,4,16,14
11,4,16,14,11
4,16,14,11,7
16,14,11,7,13
14,11,7,13,15
11,7,13,15,12
7,13,15,12,10
13,15,12,10,3
15,12,10,3,14
12,10,3,14,9
10,3,14,9,11
3,14,9,11,8
14,9,11,8,10
9,11,8,10,9
11,8,10,9,16
8,10,9,16,14
10,9,16,14,11
9,16,14,11,8
16,14,11,8,7
14,11,8,7,15
11,8,7,15,15
8,7,15,15,11
7,15,15,11,14
15,15,11,14,16
15,11,14,16,7
11,14,16,7,15
14,16,7,15,4
16,7,15,4,10
7,15,4,10,14
15,4,10,14,11
