"i1","i2","i3","i4","target"
14,11,9,0,10
11,9,0,10,8
9,0,10,8,14
0,10,8,14,11
10,8,14,11,9
8,14,11,9,7
14,11,9,7,12
11,9,7,12,10
9,7,12,10,15
7,12,10,15,11
12,10,15,11,9
10,15,11,9,10
15,11,9,10,8
11,9,10,8,16
9,10,8,16,9
10,8,16,9,7
8,16,9,7,7
16,9,7,7,10
9,7,7,10,9
7,7,10,9,17
7,10,9,17,14
10,9,17,14,8
9,17,14,8,7
17,14,8,7,15
14,8,7,15,10
8,7,15,10,8
7,15,10,8,6
15,10,8,6,16
10,8,6,16,13
8,6,16,13,11
6,16,13,11,7
16,13,11,7,16
13,11,7,16,11
11,7,16,11,9
7,16,11,9,7
16,11,9,7,15
11,9,7,15,14
9,7,15,14,12
7,15,14,12,6
15,14,12,6,16
14,12,6,16,7
12,6,16,7,17
6,16,7,17,11
16,7,17,11,8
7,17,11,8,10
17,11,8,10,18
11,8,10,18,15
8,10,18,15,8
10,18,15,8,17
18,15,8,17,11
15,8,17,11,7
8,17,11,7,7
17,11,7,7,16
11,7,7,16,8
7,7,16,8,15
7,16,8,15,9
16,8,15,9,5
8,15,9,5,14
15,9,5,14,14
9,5,14,14,10
5,14,14,10,15
14,14,10,15,14
14,10,15,14,11
10,15,14,11,4
15,14,11,4,15
14,11,4,15,12
11,4,15,12,3
4,15,12,3,15
15,12,3,15,8
12,3,15,8,4
3,15,8,4,14
15,8,4,14,10
8,4,14,10,14
4,14,10,14,11
14,10,14,11,9
10,14,11,9,0
14,11,9,0,18
11,9,0,18,14
9,0,18,14,9
0,18,14,9,0
18,14,9,0,13
14,9,0,13,17
9,0,13,17,9
0,13,17,9,1
13,17,9,1,8
17,9,1,8,16
9,1,8,16,14
1,8,16,14,11
8,16,14,11,2
16,14,11,2,12
14,11,2,12,3
11,2,12,3,15
2,12,3,15,14
12,3,15,14,8
3,15,14,8,4
15,14,8,4,11
14,8,4,11,14
8,4,11,14,14
4,11,14,14,11
11,14,14,11,5
14,14,11,5,17
14,11,5,17,7
11,5,17,7,15
5,17,7,15,11
17,7,15,11,4
7,15,11,4,15
15,11,4,15,11
11,4,15,11,4
4,15,11,4,16
15,11,4,16,14
11,4,16,14,11
4,16,14,11,7
16,14,11,7,8
14,11,7,8,17
11,7,8,17,13
7,8,17,13,10
8,17,13,10,9
17,13,10,9,8
13,10,9,8,18
10,9,8,18,13
9,8,18,13,9
8,18,13,9,9
18,13,9,9,10
13,9,9,10,8
9,9,10,8,18
9,10,8,18,16
10,8,18,16,11
8,18,16,11,7
18,16,11,7,15
16,11,7,15,6
11,7,15,6,17
7,15,6,17,14
15,6,17,14,7
6,17,14,7,16
17,14,7,16,13
14,7,16,13,4
7,16,13,4,15
16,13,4,15,10
13,4,15,10,3
4,15,10,3,16
15,10,3,16,15
10,3,16,15,13
3,16,15,13,10
16,15,13,10,6
15,13,10,6,15
13,10,6,15,15
10,6,15,15,11
6,15,15,11,16
15,15,11,16,14
15,11,16,14,11
11,16,14,11,7
16,14,11,7,6
14,11,7,6,17
11,7,6,17,13
7,6,17,13,8
6,17,13,8,5
17,13,8,5,6
13,8,5,6,18
8,5,6,18,13
5,6,18,13,9
6,18,13,9,5
18,13,9,5,4
13,9,5,4,18
9,5,4,18,13
5,4,18,13,8
4,18,13,8,3
18,13,8,3,2
13,8,3,2,17
8,3,2,17,7
3,2,17,7,3
2,17,7,3,16
17,7,3,16,11
7,3,16,11,4
3,16,11,4,15
16,11,4,15,14
11,4,15,14,10
4,15,14,10,5
15,14,10,5,16
14,10,5,16,7
10,5,16,7,3
5,16,7,3,15
16,7,3,15,11
7,3,15,11,4
3,15,11,4,18
15,11,4,18,16
11,4,18,16,7
4,18,16,7,2
18,16,7,2,15
16,7,2,15,17
7,2,15,17,14
2,15,17,14,10
15,17,14,10,5
17,14,10,5,16
14,10,5,16,11
10,5,16,11,4
5,16,11,4,15
16,11,4,15,12
11,4,15,12,3
4,15,12,3,14
15,12,3,14,14
12,3,14,14,10
3,14,14,10,5
14,14,10,5,15
14,10,5,15,14
10,5,15,14,11
5,15,14,11,4
15,14,11,4,3
14,11,4,3,15
11,4,3,15,10
4,3,15,10,4
3,15,10,4,14
15,10,4,14,14
10,4,14,14,11
