"i1","i2","i3","i4","target"
14,11,9,7,10
11,9,7,10,8
9,7,10,8,14
7,10,8,14,14
10,8,14,14,11
8,14,14,11,9
14,14,11,9,15
14,11,9,15,8
11,9,15,8,16
9,15,8,16,14
15,8,16,14,11
8,16,14,11,7
16,14,11,7,15
14,11,7,15,14
11,7,15,14,12
7,15,14,12,3
15,14,12,3,11
14,12,3,11,4
12,3,11,4,10
3,11,4,10,14
11,4,10,14,14
4,10,14,14,9
10,14,14,9,5
14,14,9,5,10
14,9,5,10,8
9,5,10,8,1
5,10,8,1,14
10,8,1,14,14
8,1,14,14,11
1,14,14,11,7
14,14,11,7,2
14,11,7,2,8
11,7,2,8,9
7,2,8,9,0
2,8,9,0,14
8,9,0,14,15
9,0,14,15,11
0,14,15,11,4
14,15,11,4,15
15,11,4,15,11
11,4,15,11,4
4,15,11,4,16
15,11,4,16,16
11,4,16,16,14
4,16,16,14,7
16,16,14,7,11
16,14,7,11,6
14,7,11,6,15
7,11,6,15,16
11,6,15,16,17
6,15,16,17,14
15,16,17,14,10
16,17,14,10,9
17,14,10,9,15
14,10,9,15,8
10,9,15,8,7
9,15,8,7,18
15,8,7,18,8
8,7,18,8,4
7,18,8,4,16
18,8,4,16,11
8,4,16,11,7
4,16,11,7,7
16,11,7,7,15
11,7,7,15,12
7,7,15,12,3
7,15,12,3,11
15,12,3,11,4
12,3,11,4,14
3,11,4,14,11
11,4,14,11,9
4,14,11,9,0
14,11,9,0,15
11,9,0,15,13
9,0,15,13,11
0,15,13,11,4
15,13,11,4,15
13,11,4,15,13
11,4,15,13,11
4,15,13,11,6
15,13,11,6,16
13,11,6,16,13
11,6,16,13,11
6,16,13,11,4
16,13,11,4,17
13,11,4,17,10
11,4,17,10,8
4,17,10,8,9
17,10,8,9,13
10,8,9,13,8
8,9,13,8,4
9,13,8,4,16
13,8,4,16,14
8,4,16,14,7
4,16,14,7,15
16,14,7,15,13
14,7,15,13,8
7,15,13,8,6
15,13,8,6,14
13,8,6,14,11
8,6,14,11,2
6,14,11,2,10
14,11,2,10,3
11,2,10,3,13
2,10,3,13,10
10,3,13,10,8
3,13,10,8,-1
13,10,8,-1,17
10,8,-1,17,15
8,-1,17,15,8
-1,17,15,8,6
17,15,8,6,18
15,8,6,18,14
8,6,18,14,20
6,18,14,20,13
18,14,20,13,11
14,20,13,11,4
20,13,11,4,16
13,11,4,16,7
11,4,16,7,6
4,16,7,6,15
16,7,6,15,7
7,6,15,7,8
6,15,7,8,18
15,7,8,18,13
7,8,18,13,11
8,18,13,11,9
18,13,11,9,16
13,11,9,16,7
11,9,16,7,15
9,16,7,15,8
16,7,15,8,18
7,15,8,18,15
15,8,18,15,4
8,18,15,4,18
18,15,4,18,16
15,4,18,16,13
4,18,16,13,2
18,16,13,2,3
16,13,2,3,4
13,2,3,4,3
2,3,4,3,18
3,4,3,18,16
4,3,18,16,13
3,18,16,13,2
18,16,13,2,17
16,13,2,17,15
13,2,17,15,13
2,17,15,13,6
17,15,13,6,16
15,13,6,16,14
13,6,16,14,15
6,16,14,15,13
16,14,15,13,16
14,15,13,16,14
15,13,16,14,17
13,16,14,17,15
16,14,17,15,12
14,17,15,12,6
17,15,12,6,18
15,12,6,18,15
12,6,18,15,11
6,18,15,11,17
18,15,11,17,4
15,11,17,4,16
11,17,4,16,14
17,4,16,14,11
4,16,14,11,7
16,14,11,7,15
14,11,7,15,11
11,7,15,11,4
7,15,11,4,18
15,11,4,18,14
11,4,18,14,11
4,18,14,11,9
18,14,11,9,15
14,11,9,15,10
11,9,15,10,18
9,15,10,18,16
15,10,18,16,9
10,18,16,9,7
18,16,9,7,17
16,9,7,17,15
9,7,17,15,10
7,17,15,10,8
17,15,10,8,18
15,10,8,18,14
10,8,18,14,19
8,18,14,19,10
18,14,19,10,1
14,19,10,1,18
19,10,1,18,14
10,1,18,14,9
1,18,14,9,2
18,14,9,2,17
14,9,2,17,8
9,2,17,8,16
2,17,8,16,14
17,8,16,14,7
8,16,14,7,3
16,14,7,3,15
14,7,3,15,11
7,3,15,11,4
3,15,11,4,15
15,11,4,15,11
11,4,15,11,11
4,15,11,11,16
15,11,11,16,14
11,11,16,14,16
11,16,14,16,14
16,14,16,14,10
14,16,14,10,11
16,14,10,11,9
14,10,11,9,15
10,11,9,15,16
11,9,15,16,14
9,15,16,14,17
15,16,14,17,15
16,14,17,15,10
14,17,15,10,8
17,15,10,8,14
15,10,8,14,12
10,8,14,12,7
8,14,12,7,14
14,12,7,14,18
12,7,14,18,15
7,14,18,15,11
14,18,15,11,16
18,15,11,16,14
15,11,16,14,11
11,16,14,11,7
16,14,11,7,15
14,11,7,15,12
11,7,15,12,3
7,15,12,3,11
15,12,3,11,4
12,3,11,4,10
3,11,4,10,14
11,4,10,14,11
