"i1","i2","i3","i4","target"
14,11,9,0,15
11,9,0,15,10
9,0,15,10,16
0,15,10,16,14
15,10,16,14,11
10,16,14,11,7
16,14,11,7,17
14,11,7,17,14
11,7,17,14,12
7,17,14,12,5
17,14,12,5,18
14,12,5,18,14
12,5,18,14,2
5,18,14,2,18
18,14,2,18,14
14,2,18,14,12
2,18,14,12,5
18,14,12,5,11
14,12,5,11,17
12,5,11,17,14
5,11,17,14,12
11,17,14,12,1
17,14,12,1,13
14,12,1,13,16
12,1,13,16,14
1,13,16,14,11
13,16,14,11,2
16,14,11,2,3
14,11,2,3,15
11,2,3,15,13
2,3,15,13,11
3,15,13,11,4
15,13,11,4,18
13,11,4,18,15
11,4,18,15,13
4,18,15,13,11
18,15,13,11,19
15,13,11,19,15
13,11,19,15,12
11,19,15,12,20
19,15,12,20,15
15,12,20,15,9
12,20,15,9,8
20,15,9,8,21
15,9,8,21,18
9,8,21,18,11
8,21,18,11,9
21,18,11,9,15
18,11,9,15,12
11,9,15,12,20
9,15,12,20,15
15,12,20,15,13
12,20,15,13,11
20,15,13,11,19
15,13,11,19,16
13,11,19,16,14
11,19,16,14,19
19,16,14,19,16
16,14,19,16,14
14,19,16,14,7
19,16,14,7,13
16,14,7,13,12
14,7,13,12,8
7,13,12,8,18
13,12,8,18,15
12,8,18,15,13
8,18,15,13,4
18,15,13,4,18
15,13,4,18,16
13,4,18,16,14
4,18,16,14,7
18,16,14,7,6
16,14,7,6,21
14,7,6,21,19
7,6,21,19,16
6,21,19,16,5
21,19,16,5,20
19,16,5,20,18
16,5,20,18,16
5,20,18,16,2
20,18,16,2,19
18,16,2,19,16
16,2,19,16,3
2,19,16,3,17
19,16,3,17,15
16,3,17,15,18
3,17,15,18,15
17,15,18,15,4
15,18,15,4,16
18,15,4,16,13
15,4,16,13,17
4,16,13,17,16
16,13,17,16,14
13,17,16,14,5
17,16,14,5,15
16,14,5,15,11
14,5,15,11,6
5,15,11,6,16
15,11,6,16,14
11,6,16,14,11
6,16,14,11,7
16,14,11,7,15
14,11,7,15,15
11,7,15,15,13
7,15,15,13,11
15,15,13,11,4
15,13,11,4,18
13,11,4,18,9
11,4,18,9,4
4,18,9,4,8
18,9,4,8,17
9,4,8,17,7
4,8,17,7,16
8,17,7,16,11
17,7,16,11,5
7,16,11,5,15
16,11,5,15,10
11,5,15,10,8
5,15,10,8,16
15,10,8,16,11
10,8,16,11,17
8,16,11,17,8
16,11,17,8,6
11,17,8,6,16
17,8,6,16,11
8,6,16,11,9
6,16,11,9,7
16,11,9,7,14
11,9,7,14,10
9,7,14,10,15
7,14,10,15,11
14,10,15,11,4
10,15,11,4,13
15,11,4,13,8
11,4,13,8,14
4,13,8,14,11
13,8,14,11,9
