"i1","i2","i3","i4","target"
16,14,11,7,19
14,11,7,19,14
11,7,19,14,10
7,19,14,10,10
19,14,10,10,18
14,10,10,18,14
10,10,18,14,11
10,18,14,11,9
18,14,11,9,17
14,11,9,17,14
11,9,17,14,12
9,17,14,12,5
17,14,12,5,15
14,12,5,15,11
12,5,15,11,6
5,15,11,6,16
15,11,6,16,15
11,6,16,15,11
6,16,15,11,7
16,15,11,7,14
15,11,7,14,15
11,7,14,15,14
7,14,15,14,12
14,15,14,12,3
15,14,12,3,13
14,12,3,13,11
12,3,13,11,4
3,13,11,4,16
13,11,4,16,14
11,4,16,14,11
4,16,14,11,7
16,14,11,7,20
14,11,7,20,15
11,7,20,15,6
7,20,15,6,21
20,15,6,21,14
15,6,21,14,12
6,21,14,12,5
21,14,12,5,15
14,12,5,15,6
12,5,15,6,21
5,15,6,21,16
15,6,21,16,12
6,21,16,12,7
21,16,12,7,8
16,12,7,8,20
12,7,8,20,16
7,8,20,16,12
8,20,16,12,9
20,16,12,9,19
16,12,9,19,20
12,9,19,20,2
9,19,20,2,15
19,20,2,15,19
20,2,15,19,14
2,15,19,14,12
15,19,14,12,5
19,14,12,5,21
14,12,5,21,16
12,5,21,16,12
5,21,16,12,5
21,16,12,5,11
16,12,5,11,20
12,5,11,20,15
5,11,20,15,10
11,20,15,10,8
20,15,10,8,19
15,10,8,19,17
10,8,19,17,12
8,19,17,12,18
19,17,12,18,16
17,12,18,16,14
12,18,16,14,9
18,16,14,9,15
16,14,9,15,13
14,9,15,13,19
9,15,13,19,14
15,13,19,14,12
13,19,14,12,10
19,14,12,10,11
14,12,10,11,9
12,10,11,9,20
10,11,9,20,17
11,9,20,17,10
9,20,17,10,8
20,17,10,8,11
17,10,8,11,21
10,8,11,21,17
8,11,21,17,12
11,21,17,12,7
21,17,12,7,16
17,12,7,16,11
12,7,16,11,15
7,16,11,15,10
16,11,15,10,21
11,15,10,21,16
15,10,21,16,11
10,21,16,11,7
21,16,11,7,18
16,11,7,18,16
11,7,18,16,14
7,18,16,14,7
18,16,14,7,19
16,14,7,19,17
14,7,19,17,14
7,19,17,14,10
19,17,14,10,9
17,14,10,9,18
14,10,9,18,16
10,9,18,16,8
9,18,16,8,17
18,16,8,17,16
16,8,17,16,12
8,17,16,12,8
17,16,12,8,9
16,12,8,9,17
12,8,9,17,15
8,9,17,15,12
9,17,15,12,10
17,15,12,10,11
15,12,10,11,16
12,10,11,16,12
10,11,16,12,12
11,16,12,12,21
16,12,12,21,15
12,12,21,15,12
12,21,15,12,20
21,15,12,20,15
15,12,20,15,11
12,20,15,11,11
20,15,11,11,21
15,11,11,21,22
11,11,21,22,15
11,21,22,15,12
21,22,15,12,21
22,15,12,21,16
15,12,21,16,11
12,21,16,11,9
21,16,11,9,12
16,11,9,12,20
11,9,12,20,18
9,12,20,18,13
12,20,18,13,8
20,18,13,8,11
18,13,8,11,19
13,8,11,19,18
8,11,19,18,16
11,19,18,16,15
19,18,16,15,8
18,16,15,8,20
16,15,8,20,18
15,8,20,18,15
8,20,18,15,4
20,18,15,4,16
18,15,4,16,14
15,4,16,14,11
4,16,14,11,7
16,14,11,7,13
14,11,7,13,17
11,7,13,17,12
7,13,17,12,10
13,17,12,10,8
17,12,10,8,13
12,10,8,13,16
10,8,13,16,14
8,13,16,14,11
13,16,14,11,9
16,14,11,9,10
14,11,9,10,15
11,9,10,15,14
9,10,15,14,11
10,15,14,11,11
15,14,11,11,12
14,11,11,12,18
11,11,12,18,13
11,12,18,13,11
12,18,13,11,4
18,13,11,4,16
13,11,4,16,14
11,4,16,14,11
