"i1","i2","i3","i4","target"
14,11,9,0,14
11,9,0,14,12
9,0,14,12,10
0,14,12,10,3
14,12,10,3,4
12,10,3,4,14
10,3,4,14,12
3,4,14,12,10
4,14,12,10,5
14,12,10,5,6
12,10,5,6,18
10,5,6,18,11
5,6,18,11,9
6,18,11,9,7
18,11,9,7,9
11,9,7,9,17
9,7,9,17,12
7,9,17,12,8
9,17,12,8,14
17,12,8,14,7
12,8,14,7,18
8,14,7,18,15
14,7,18,15,11
7,18,15,11,17
18,15,11,17,4
15,11,17,4,16
11,17,4,16,14
17,4,16,14,11
4,16,14,11,7
16,14,11,7,0
14,11,7,0,15
11,7,0,15,11
7,0,15,11,4
0,15,11,4,14
15,11,4,14,14
11,4,14,14,11
4,14,14,11,2
14,14,11,2,15
14,11,2,15,10
11,2,15,10,1
2,15,10,1,16
15,10,1,16,14
10,1,16,14,11
1,16,14,11,0
16,14,11,0,7
14,11,0,7,15
11,0,7,15,11
0,7,15,11,11
7,15,11,11,10
15,11,11,10,4
11,11,10,4,16
11,10,4,16,11
10,4,16,11,9
4,16,11,9,7
16,11,9,7,17
11,9,7,17,8
9,7,17,8,8
7,17,8,8,18
17,8,8,18,11
8,8,18,11,7
8,18,11,7,9
18,11,7,9,9
11,7,9,9,7
7,9,9,7,17
9,9,7,17,14
9,7,17,14,9
7,17,14,9,15
17,14,9,15,8
14,9,15,8,16
9,15,8,16,11
15,8,16,11,9
8,16,11,9,7
16,11,9,7,7
11,9,7,7,0
9,7,7,0,15
7,7,0,15,8
7,0,15,8,4
0,15,8,4,16
15,8,4,16,14
8,4,16,14,11
4,16,14,11,0
16,14,11,0,15
14,11,0,15,10
11,0,15,10,14
0,15,10,14,11
15,10,14,11,9
10,14,11,9,7
14,11,9,7,8
11,9,7,8,6
9,7,8,6,14
7,8,6,14,10
8,6,14,10,7
6,14,10,7,11
14,10,7,11,4
10,7,11,4,17
7,11,4,17,7
11,4,17,7,3
4,17,7,3,2
17,7,3,2,8
7,3,2,8,1
3,2,8,1,16
2,8,1,16,9
8,1,16,9,0
1,16,9,0,15
16,9,0,15,13
9,0,15,13,10
0,15,13,10,-1
15,13,10,-1,16
13,10,-1,16,1
10,-1,16,1,17
-1,16,1,17,16
16,1,17,16,13
1,17,16,13,6
17,16,13,6,4
16,13,6,4,15
13,6,4,15,3
6,4,15,3,14
4,15,3,14,13
15,3,14,13,11
3,14,13,11,2
14,13,11,2,0
13,11,2,0,10
11,2,0,10,3
2,0,10,3,9
0,10,3,9,-4
10,3,9,-4,13
3,9,-4,13,10
9,-4,13,10,8
-4,13,10,8,-1
13,10,8,-1,13
10,8,-1,13,11
8,-1,13,11,9
-1,13,11,9,2
13,11,9,2,10
11,9,2,10,1
9,2,10,1,16
2,10,1,16,14
10,1,16,14,11
1,16,14,11,0
16,14,11,0,7
14,11,0,7,15
11,0,7,15,15
0,7,15,15,11
7,15,15,11,4
15,15,11,4,16
15,11,4,16,14
11,4,16,14,11
4,16,14,11,7
16,14,11,7,17
14,11,7,17,10
11,7,17,10,8
7,17,10,8,18
17,10,8,18,14
10,8,18,14,9
8,18,14,9,9
18,14,9,9,7
14,9,9,7,17
9,9,7,17,14
9,7,17,14,9
7,17,14,9,15
17,14,9,15,8
14,9,15,8,16
9,15,8,16,11
15,8,16,11,8
8,16,11,8,7
16,11,8,7,7
11,8,7,7,0
8,7,7,0,15
7,7,0,15,11
7,0,15,11,4
0,15,11,4,14
15,11,4,14,11
11,4,14,11,9
4,14,11,9,7
14,11,9,7,15
11,9,7,15,8
9,7,15,8,6
7,15,8,6,16
15,8,6,16,10
8,6,16,10,7
6,16,10,7,5
16,10,7,5,3
10,7,5,3,15
7,5,3,15,10
5,3,15,10,6
3,15,10,6,6
15,10,6,6,5
10,6,6,5,16
6,6,5,16,11
6,5,16,11,6
5,16,11,6,4
16,11,6,4,17
11,6,4,17,12
6,4,17,12,3
4,17,12,3,18
17,12,3,18,13
12,3,18,13,9
3,18,13,9,2
18,13,9,2,1
13,9,2,1,17
9,2,1,17,12
2,1,17,12,9
1,17,12,9,0
17,12,9,0,8
12,9,0,8,16
9,0,8,16,11
0,8,16,11,8
8,16,11,8,0
16,11,8,0,7
11,8,0,7,15
8,0,7,15,11
0,7,15,11,4
7,15,11,4,18
15,11,4,18,11
11,4,18,11,8
4,18,11,8,10
18,11,8,10,18
11,8,10,18,9
8,10,18,9,8
10,18,9,8,0
18,9,8,0,11
9,8,0,11,1
8,0,11,1,18
0,11,1,18,14
11,1,18,14,7
1,18,14,7,2
18,14,7,2,13
14,7,2,13,17
7,2,13,17,12
2,13,17,12,7
13,17,12,7,3
17,12,7,3,11
12,7,3,11,4
7,3,11,4,10
3,11,4,10,5
11,4,10,5,16
4,10,5,16,15
10,5,16,15,6
5,16,15,6,6
16,15,6,6,12
15,6,6,12,16
6,6,12,16,9
6,12,16,9,11
12,16,9,11,7
16,9,11,7,17
9,11,7,17,12
11,7,17,12,7
7,17,12,7,5
17,12,7,5,15
12,7,5,15,12
7,5,15,12,7
5,15,12,7,3
15,12,7,3,1
12,7,3,1,11
7,3,1,11,4
3,1,11,4,10
1,11,4,10,-3
11,4,10,-3,14
4,10,-3,14,4
