"i1","i2","i3","i4","target"
14,11,9,7,16
11,9,7,16,14
9,7,16,14,11
7,16,14,11,7
16,14,11,7,18
14,11,7,18,14
11,7,18,14,11
7,18,14,11,2
18,14,11,2,3
14,11,2,3,18
11,2,3,18,13
2,3,18,13,8
3,18,13,8,4
18,13,8,4,16
13,8,4,16,13
8,4,16,13,9
4,16,13,9,14
16,13,9,14,13
13,9,14,13,9
9,14,13,9,5
14,13,9,5,12
13,9,5,12,15
9,5,12,15,11
5,12,15,11,8
12,15,11,8,6
15,11,8,6,16
11,8,6,16,11
8,6,16,11,7
6,16,11,7,7
16,11,7,7,14
11,7,7,14,11
7,7,14,11,9
7,14,11,9,7
14,11,9,7,18
11,9,7,18,14
9,7,18,14,9
7,18,14,9,7
18,14,9,7,18
14,9,7,18,15
9,7,18,15,11
7,18,15,11,6
18,15,11,6,19
15,11,6,19,16
11,6,19,16,14
6,19,16,14,5
19,16,14,5,20
16,14,5,20,18
14,5,20,18,13
5,20,18,13,9
20,18,13,9,8
18,13,9,8,21
13,9,8,21,18
9,8,21,18,16
8,21,18,16,7
21,18,16,7,20
18,16,7,20,19
16,7,20,19,12
7,20,19,12,8
20,19,12,8,15
19,12,8,15,14
12,8,15,14,18
8,15,14,18,15
15,14,18,15,13
14,18,15,13,4
18,15,13,4,18
15,13,4,18,15
13,4,18,15,11
4,18,15,11,6
18,15,11,6,16
15,11,6,16,15
11,6,16,15,11
6,16,15,11,7
16,15,11,7,14
15,11,7,14,13
11,7,14,13,18
7,14,13,18,14
14,13,18,14,11
13,18,14,11,2
18,14,11,2,0
14,11,2,0,19
11,2,0,19,14
2,0,19,14,3
0,19,14,3,10
19,14,3,10,18
14,3,10,18,14
3,10,18,14,7
10,18,14,7,9
18,14,7,9,17
14,7,9,17,15
7,9,17,15,8
9,17,15,8,7
17,15,8,7,11
15,8,7,11,6
8,7,11,6,16
7,11,6,16,11
11,6,16,11,9
6,16,11,9,7
16,11,9,7,14
11,9,7,14,10
9,7,14,10,15
7,14,10,15,11
14,10,15,11,4
10,15,11,4,13
15,11,4,13,18
11,4,13,18,15
4,13,18,15,11
13,18,15,11,6
18,15,11,6,16
15,11,6,16,14
11,6,16,14,11
6,16,14,11,7
16,14,11,7,17
14,11,7,17,18
11,7,17,18,14
7,17,18,14,11
17,18,14,11,2
18,14,11,2,17
14,11,2,17,14
11,2,17,14,12
2,17,14,12,3
17,14,12,3,16
14,12,3,16,13
12,3,16,13,11
3,16,13,11,4
16,13,11,4,15
13,11,4,15,10
11,4,15,10,14
4,15,10,14,12
15,10,14,12,9
10,14,12,9,5
14,12,9,5,13
12,9,5,13,14
9,5,13,14,8
5,13,14,8,7
13,14,8,7,15
14,8,7,15,11
8,7,15,11,4
7,15,11,4,13
15,11,4,13,10
11,4,13,10,14
4,13,10,14,11
13,10,14,11,9
