"i1","i2","i3","i4","target"
15,8,16,11,4
8,16,11,4,14
16,11,4,14,15
11,4,14,15,11
4,14,15,11,11
14,15,11,11,10
15,11,11,10,14
11,11,10,14,14
11,10,14,14,11
10,14,14,11,9
14,14,11,9,15
14,11,9,15,18
11,9,15,18,16
9,15,18,16,11
15,18,16,11,8
18,16,11,8,7
16,11,8,7,18
11,8,7,18,15
8,7,18,15,11
7,18,15,11,17
18,15,11,17,16
15,11,17,16,11
11,17,16,11,7
17,16,11,7,14
16,11,7,14,15
11,7,14,15,11
7,14,15,11,4
14,15,11,4,17
15,11,4,17,11
11,4,17,11,1
4,17,11,1,16
17,11,1,16,14
11,1,16,14,11
1,16,14,11,2
16,14,11,2,3
14,11,2,3,15
11,2,3,15,13
2,3,15,13,11
3,15,13,11,4
15,13,11,4,10
13,11,4,10,14
11,4,10,14,12
4,10,14,12,9
10,14,12,9,5
14,12,9,5,13
12,9,5,13,15
9,5,13,15,14
5,13,15,14,12
13,15,14,12,4
15,14,12,4,16
14,12,4,16,3
12,4,16,3,17
4,16,3,17,16
16,3,17,16,14
3,17,16,14,11
17,16,14,11,4
16,14,11,4,15
14,11,4,15,10
11,4,15,10,14
4,15,10,14,11
15,10,14,11,9
10,14,11,9,0
14,11,9,0,14
11,9,0,14,11
9,0,14,11,9
0,14,11,9,7
14,11,9,7,15
11,9,7,15,8
9,7,15,8,13
7,15,8,13,11
15,8,13,11,8
8,13,11,8,4
13,11,8,4,8
11,8,4,8,1
8,4,8,1,7
4,8,1,7,11
8,1,7,11,11
1,7,11,11,6
7,11,11,6,2
11,11,6,2,7
11,6,2,7,13
6,2,7,13,10
2,7,13,10,8
7,13,10,8,1
13,10,8,1,14
10,8,1,14,11
8,1,14,11,9
1,14,11,9,0
14,11,9,0,15
11,9,0,15,13
9,0,15,13,10
0,15,13,10,-1
15,13,10,-1,15
13,10,-1,15,13
10,-1,15,13,10
-1,15,13,10,-1
15,13,10,-1,14
13,10,-1,14,13
10,-1,14,13,10
-1,14,13,10,3
14,13,10,3,12
13,10,3,12,16
10,3,12,16,11
3,12,16,11,9
12,16,11,9,0
16,11,9,0,14
11,9,0,14,10
9,0,14,10,15
0,14,10,15,14
14,10,15,14,11
10,15,14,11,4
15,14,11,4,16
14,11,4,16,14
11,4,16,14,11
4,16,14,11,2
16,14,11,2,10
14,11,2,10,14
11,2,10,14,14
2,10,14,14,9
10,14,14,9,5
14,14,9,5,10
14,9,5,10,8
9,5,10,8,7
5,10,8,7,11
10,8,7,11,8
8,7,11,8,4
7,11,8,4,14
11,8,4,14,11
8,4,14,11,9
4,14,11,9,0
14,11,9,0,14
11,9,0,14,11
9,0,14,11,9
0,14,11,9,7
14,11,9,7,18
11,9,7,18,11
9,7,18,11,8
7,18,11,8,16
18,11,8,16,14
11,8,16,14,11
8,16,14,11,7
16,14,11,7,17
14,11,7,17,13
11,7,17,13,10
7,17,13,10,8
17,13,10,8,18
13,10,8,18,13
10,8,18,13,9
8,18,13,9,9
18,13,9,9,14
13,9,9,14,17
9,9,14,17,15
9,14,17,15,12
14,17,15,12,10
17,15,12,10,16
15,12,10,16,14
12,10,16,14,15
10,16,14,15,11
