"i1","i2","i3","i4","target"
16,14,11,0,16
14,11,0,16,14
11,0,16,14,11
0,16,14,11,7
16,14,11,7,17
14,11,7,17,18
11,7,17,18,15
7,17,18,15,11
17,18,15,11,6
18,15,11,6,16
15,11,6,16,14
11,6,16,14,11
6,16,14,11,7
16,14,11,7,14
14,11,7,14,14
11,7,14,14,11
7,14,14,11,5
14,14,11,5,10
14,11,5,10,15
11,5,10,15,10
5,10,15,10,12
10,15,10,12,16
15,10,12,16,11
10,12,16,11,7
12,16,11,7,7
16,11,7,7,17
11,7,7,17,12
7,7,17,12,7
7,17,12,7,3
17,12,7,3,16
12,7,3,16,11
7,3,16,11,7
3,16,11,7,0
16,11,7,0,15
11,7,0,15,11
7,0,15,11,6
0,15,11,6,4
15,11,6,4,10
11,6,4,10,14
6,4,10,14,9
4,10,14,9,7
10,14,9,7,5
14,9,7,5,4
9,7,5,4,14
7,5,4,14,12
5,4,14,12,10
4,14,12,10,3
14,12,10,3,4
12,10,3,4,5
10,3,4,5,15
3,4,5,15,6
4,5,15,6,16
5,15,6,16,11
15,6,16,11,9
6,16,11,9,7
16,11,9,7,8
11,9,7,8,16
9,7,8,16,11
7,8,16,11,7
8,16,11,7,2
16,11,7,2,3
11,7,2,3,15
7,2,3,15,11
2,3,15,11,7
3,15,11,7,4
15,11,7,4,14
11,7,4,14,15
7,4,14,15,6
4,14,15,6,4
14,15,6,4,10
15,6,4,10,14
6,4,10,14,9
4,10,14,9,4
10,14,9,4,0
14,9,4,0,16
9,4,0,16,14
4,0,16,14,11
0,16,14,11,0
16,14,11,0,15
14,11,0,15,13
11,0,15,13,11
0,15,13,11,4
15,13,11,4,10
13,11,4,10,16
11,4,10,16,13
4,10,16,13,9
10,16,13,9,14
16,13,9,14,12
13,9,14,12,9
9,14,12,9,5
14,12,9,5,11
12,9,5,11,12
9,5,11,12,8
5,11,12,8,8
11,12,8,8,7
12,8,8,7,13
8,8,7,13,11
8,7,13,11,8
7,13,11,8,6
13,11,8,6,14
11,8,6,14,7
8,6,14,7,5
6,14,7,5,15
14,7,5,15,11
7,5,15,11,6
5,15,11,6,4
15,11,6,4,16
11,6,4,16,6
6,4,16,6,2
4,16,6,2,14
16,6,2,14,9
6,2,14,9,7
2,14,9,7,5
14,9,7,5,4
9,7,5,4,14
7,5,4,14,12
5,4,14,12,10
4,14,12,10,5
14,12,10,5,6
12,10,5,6,14
10,5,6,14,11
5,6,14,11,9
6,14,11,9,7
14,11,9,7,10
11,9,7,10,8
9,7,10,8,12
7,10,8,12,9
10,8,12,9,7
8,12,9,7,15
12,9,7,15,13
9,7,15,13,8
7,15,13,8,6
15,13,8,6,16
13,8,6,16,14
8,6,16,14,7
6,16,14,7,5
16,14,7,5,16
14,7,5,16,11
7,5,16,11,7
5,16,11,7,2
16,11,7,2,3
11,7,2,3,15
7,2,3,15,11
2,3,15,11,4
3,15,11,4,14
15,11,4,14,15
11,4,14,15,6
4,14,15,6,10
14,15,6,10,14
15,6,10,14,9
6,10,14,9,4
