"i1","i2","i3","i4","target"
21,18,16,14,13
18,16,14,13,21
16,14,13,21,14
14,13,21,14,16
13,21,14,16,12
21,14,16,12,21
14,16,12,21,14
16,12,21,14,12
12,21,14,12,11
21,14,12,11,15
14,12,11,15,13
12,11,15,13,10
11,15,13,10,18
15,13,10,18,16
13,10,18,16,14
10,18,16,14,9
18,16,14,9,19
16,14,9,19,20
14,9,19,20,17
9,19,20,17,15
19,20,17,15,8
20,17,15,8,21
17,15,8,21,18
15,8,21,18,16
8,21,18,16,7
21,18,16,7,20
18,16,7,20,19
16,7,20,19,8
7,20,19,8,15
20,19,8,15,14
19,8,15,14,18
8,15,14,18,15
15,14,18,15,13
14,18,15,13,4
18,15,13,4,21
15,13,4,21,19
13,4,21,19,9
4,21,19,9,5
21,19,9,5,20
19,9,5,20,15
9,5,20,15,6
5,20,15,6,19
20,15,6,19,14
15,6,19,14,12
6,19,14,12,7
19,14,12,7,8
14,12,7,8,18
12,7,8,18,13
7,8,18,13,16
8,18,13,16,9
18,13,16,9,15
13,16,9,15,19
16,9,15,19,12
9,15,19,12,14
15,19,12,14,10
19,12,14,10,9
12,14,10,9,17
14,10,9,17,13
10,9,17,13,15
9,17,13,15,8
17,13,15,8,16
13,15,8,16,14
15,8,16,14,11
8,16,14,11,7
16,14,11,7,15
14,11,7,15,4
11,7,15,4,13
7,15,4,13,10
15,4,13,10,14
4,13,10,14,14
13,10,14,14,9
10,14,14,9,7
14,14,9,7,14
14,9,7,14,14
9,7,14,14,9
7,14,14,9,7
14,14,9,7,10
14,9,7,10,8
9,7,10,8,18
7,10,8,18,13
10,8,18,13,11
8,18,13,11,9
18,13,11,9,19
13,11,9,19,14
11,9,19,14,8
9,19,14,8,9
19,14,8,9,7
14,8,9,7,18
8,9,7,18,15
9,7,18,15,8
7,18,15,8,6
18,15,8,6,14
15,8,6,14,9
8,6,14,9,7
6,14,9,7,12
14,9,7,12,8
9,7,12,8,8
7,12,8,8,18
12,8,8,18,13
8,8,18,13,8
8,18,13,8,4
18,13,8,4,14
13,8,4,14,14
8,4,14,14,11
4,14,14,11,9
14,14,11,9,15
14,11,9,15,18
11,9,15,18,16
9,15,18,16,14
15,18,16,14,8
18,16,14,8,7
16,14,8,7,19
14,8,7,19,17
8,7,19,17,14
7,19,17,14,10
19,17,14,10,16
17,14,10,16,20
14,10,16,20,15
10,16,20,15,11
16,20,15,11,11
20,15,11,11,21
15,11,11,21,16
11,11,21,16,11
11,21,16,11,7
21,16,11,7,20
16,11,7,20,16
11,7,20,16,11
7,20,16,11,9
20,16,11,9,21
16,11,9,21,16
11,9,21,16,12
9,21,16,12,5
21,16,12,5,20
16,12,5,20,18
12,5,20,18,15
5,20,18,15,6
20,18,15,6,19
18,15,6,19,16
15,6,19,16,7
6,19,16,7,15
19,16,7,15,8
16,7,15,8,18
7,15,8,18,15
15,8,18,15,13
8,18,15,13,4
18,15,13,4,19
15,13,4,19,17
13,4,19,17,15
4,19,17,15,8
19,17,15,8,9
17,15,8,9,19
15,8,9,19,17
8,9,19,17,14
9,19,17,14,10
19,17,14,10,15
17,14,10,15,18
14,10,15,18,16
10,15,18,16,9
15,18,16,9,15
18,16,9,15,8
16,9,15,8,19
9,15,8,19,16
15,8,19,16,12
8,19,16,12,18
19,16,12,18,17
16,12,18,17,15
12,18,17,15,12
18,17,15,12,8
17,15,12,8,16
15,12,8,16,12
12,8,16,12,5
8,16,12,5,21
16,12,5,21,16
12,5,21,16,12
5,21,16,12,5
21,16,12,5,20
16,12,5,20,16
12,5,20,16,11
5,20,16,11,9
20,16,11,9,15
16,11,9,15,19
11,9,15,19,14
9,15,19,14,12
15,19,14,12,10
19,14,12,10,15
14,12,10,15,13
12,10,15,13,18
10,15,13,18,16
15,13,18,16,14
13,18,16,14,7
18,16,14,7,15
16,14,7,15,6
14,7,15,6,19
7,15,6,19,14
15,6,19,14,10
6,19,14,10,5
19,14,10,5,18
14,10,5,18,9
10,5,18,9,17
5,18,9,17,15
18,9,17,15,8
9,17,15,8,6
17,15,8,6,11
15,8,6,11,16
8,6,11,16,14
6,11,16,14,9
11,16,14,9,7
16,14,9,7,10
14,9,7,10,11
9,7,10,11,15
7,10,11,15,14
10,11,15,14,12
11,15,14,12,3
15,14,12,3,13
14,12,3,13,11
12,3,13,11,4
3,13,11,4,10
13,11,4,10,14
11,4,10,14,11
4,10,14,11,9
