"i1","i2","i3","i4","target"
14,11,9,0,15
11,9,0,15,10
9,0,15,10,16
0,15,10,16,14
15,10,16,14,11
10,16,14,11,7
16,14,11,7,15
14,11,7,15,11
11,7,15,11,4
7,15,11,4,10
15,11,4,10,14
11,4,10,14,11
4,10,14,11,9
10,14,11,9,2
14,11,9,2,14
11,9,2,14,11
9,2,14,11,9
2,14,11,9,0
14,11,9,0,15
11,9,0,15,10
9,0,15,10,16
0,15,10,16,14
15,10,16,14,11
10,16,14,11,7
16,14,11,7,15
14,11,7,15,11
11,7,15,11,4
7,15,11,4,10
15,11,4,10,14
11,4,10,14,11
4,10,14,11,9
10,14,11,9,2
14,11,9,2,18
11,9,2,18,11
9,2,18,11,6
2,18,11,6,2
18,11,6,2,12
11,6,2,12,7
6,2,12,7,17
2,12,7,17,13
12,7,17,13,8
7,17,13,8,6
17,13,8,6,16
13,8,6,16,11
8,6,16,11,7
6,16,11,7,7
16,11,7,7,15
11,7,7,15,11
7,7,15,11,4
7,15,11,4,15
15,11,4,15,11
11,4,15,11,4
4,15,11,4,16
15,11,4,16,11
11,4,16,11,7
4,16,11,7,7
16,11,7,7,8
11,7,7,8,16
7,7,8,16,11
7,8,16,11,9
8,16,11,9,7
16,11,9,7,6
11,9,7,6,17
9,7,6,17,14
7,6,17,14,9
6,17,14,9,5
17,14,9,5,3
14,9,5,3,17
9,5,3,17,13
5,3,17,13,8
3,17,13,8,6
17,13,8,6,5
13,8,6,5,18
8,6,5,18,13
6,5,18,13,9
5,18,13,9,4
18,13,9,4,3
13,9,4,3,18
9,4,3,18,13
4,3,18,13,9
3,18,13,9,2
18,13,9,2,14
13,9,2,14,1
9,2,14,1,17
2,14,1,17,15
14,1,17,15,8
1,17,15,8,0
17,15,8,0,16
15,8,0,16,11
8,0,16,11,7
0,16,11,7,0
16,11,7,0,15
11,7,0,15,11
7,0,15,11,7
0,15,11,7,-3
15,11,7,-3,10
11,7,-3,10,14
7,-3,10,14,9
-3,10,14,9,4
10,14,9,4,0
14,9,4,0,18
9,4,0,18,14
4,0,18,14,9
0,18,14,9,0
18,14,9,0,17
14,9,0,17,14
9,0,17,14,10
0,17,14,10,1
17,14,10,1,16
14,10,1,16,14
10,1,16,14,11
1,16,14,11,2
16,14,11,2,3
14,11,2,3,15
11,2,3,15,11
2,3,15,11,4
3,15,11,4,18
15,11,4,18,14
11,4,18,14,11
4,18,14,11,2
18,14,11,2,13
14,11,2,13,17
11,2,13,17,7
2,13,17,7,3
13,17,7,3,16
17,7,3,16,13
7,3,16,13,11
3,16,13,11,4
16,13,11,4,14
13,11,4,14,10
11,4,14,10,15
4,14,10,15,13
14,10,15,13,10
10,15,13,10,6
15,13,10,6,15
13,10,6,15,13
10,6,15,13,10
6,15,13,10,6
15,13,10,6,5
13,10,6,5,16
10,6,5,16,13
6,5,16,13,11
5,16,13,11,4
16,13,11,4,12
13,11,4,12,10
11,4,12,10,16
4,12,10,16,11
12,10,16,11,9
10,16,11,9,7
16,11,9,7,8
11,9,7,8,6
9,7,8,6,17
7,8,6,17,14
8,6,17,14,7
6,17,14,7,13
17,14,7,13,17
14,7,13,17,10
7,13,17,10,8
13,17,10,8,7
17,10,8,7,18
10,8,7,18,15
8,7,18,15,10
7,18,15,10,18
18,15,10,18,14
15,10,18,14,9
10,18,14,9,9
18,14,9,9,8
14,9,9,8,17
9,9,8,17,14
9,8,17,14,7
8,17,14,7,8
17,14,7,8,16
14,7,8,16,14
7,8,16,14,9
8,16,14,9,7
16,14,9,7,10
14,9,7,10,15
9,7,10,15,14
7,10,15,14,11
10,15,14,11,4
15,14,11,4,10
14,11,4,10,14
11,4,10,14,11
